lead_id,created_date_key,dealer_id,contact_id,lead_source,lead_status,vehicle_interest,assigned_to_rep,first_response_hours,is_converted,converted_date_key,opportunity_id,lost_reason,age_at_close_days,region
LD-00235,20230821,DLR-10,CON-02452,Walk-in,Converted,VHL-038,REP-11,1.14,True,20230821.0,OPP-00323,,33,West
LD-00236,20240125,DLR-05,CON-03891,Referral,Converted,VHL-002,REP-12,3.95,True,20240125.0,OPP-03816,,8,South
LD-00237,20241216,DLR-12,CON-05637,Referral,Working,VHL-041,REP-01,0.1,False,,,,20,West
LD-00238,20240720,DLR-10,CON-01865,Campaign,Qualified,VHL-004,REP-19,25.86,False,,,,23,West
LD-00239,20240324,DLR-03,CON-05577,Campaign,Lost,VHL-016,REP-02,17.38,False,,,No Response,29,North
LD-00240,20230816,DLR-12,CON-01671,Web Form,Lost,VHL-027,REP-17,11.91,False,,,Bought Elsewhere,48,West
LD-00241,20240609,DLR-09,CON-01699,Referral,Qualified,VHL-036,REP-11,1.81,False,,,,12,East
LD-00242,20230816,DLR-09,CON-02805,Web Form,Lost,VHL-035,REP-12,8.04,False,,,No Budget,52,East
LD-00243,20240515,DLR-04,CON-02020,Referral,Converted,VHL-018,REP-18,3.76,True,20240515.0,OPP-01115,,20,South
LD-00244,20240711,DLR-12,CON-05776,Referral,Qualified,VHL-032,REP-11,4.3,False,,,,29,West
LD-00245,20240728,DLR-02,CON-04698,Web Form,Lost,VHL-044,REP-18,3.7,False,,,Bought Elsewhere,50,North
LD-00246,20240805,DLR-05,CON-00648,Web Form,Lost,VHL-023,REP-15,7.16,False,,,No Response,53,South
LD-00247,20240129,DLR-12,CON-02226,Social Media,Qualified,VHL-009,REP-04,30.3,False,,,,7,West
LD-00248,20230207,DLR-04,CON-05227,Social Media,Working,VHL-015,REP-02,28.16,False,,,,15,South
LD-00249,20230313,DLR-01,CON-04509,Campaign,Lost,VHL-011,REP-14,41.65,False,,,Price,42,North
LD-00250,20230520,DLR-06,CON-02339,Phone Inbound,New,VHL-042,REP-02,0.31,False,,,,18,South
LD-00251,20230613,DLR-01,CON-01435,Campaign,New,VHL-027,REP-06,11.39,False,,,,26,North
LD-00252,20231016,DLR-12,CON-02372,Walk-in,Converted,VHL-003,REP-01,0.78,True,20231016.0,OPP-04408,,39,West
LD-00253,20230317,DLR-05,CON-03723,Phone Inbound,Lost,VHL-042,REP-18,0.57,False,,,Price,33,South
LD-00254,20231207,DLR-02,CON-02709,Web Form,Working,VHL-011,REP-24,12.63,False,,,,5,North
LD-00255,20230111,DLR-05,CON-04652,Web Form,Converted,VHL-044,REP-07,2.42,True,20230111.0,OPP-01597,,41,South
LD-00256,20241015,DLR-09,CON-02687,Campaign,Working,VHL-006,REP-13,19.16,False,,,,4,East
LD-00257,20231215,DLR-01,CON-02137,Social Media,Working,VHL-025,REP-08,51.2,False,,,,10,North
LD-00258,20230803,DLR-01,CON-02143,Campaign,New,VHL-042,REP-12,16.92,False,,,,3,North
LD-00259,20231205,DLR-11,CON-04117,Web Form,Converted,VHL-020,REP-23,10.28,True,20231205.0,OPP-03585,,19,West
LD-00260,20230925,DLR-03,CON-03918,Web Form,Lost,VHL-010,REP-15,11.6,False,,,Price,36,North
LD-00261,20241027,DLR-11,CON-01790,Campaign,Lost,VHL-016,REP-22,14.73,False,,,No Response,29,West
LD-00262,20240122,DLR-10,CON-00920,Walk-in,Working,VHL-004,REP-18,0.48,False,,,,17,West
LD-00263,20230414,DLR-09,CON-03620,Web Form,Qualified,VHL-008,REP-22,0.1,False,,,,2,East
LD-00264,20241017,DLR-01,CON-03715,Walk-in,Converted,VHL-009,REP-17,0.19,True,20241017.0,OPP-01381,,37,North
LD-00265,20230212,DLR-05,CON-00179,Walk-in,Lost,VHL-026,REP-09,0.42,False,,,Bought Elsewhere,3,South
LD-00266,20231104,DLR-09,CON-00494,Referral,Converted,VHL-005,REP-16,1.13,True,20231104.0,OPP-03707,,27,East
LD-00267,20230506,DLR-11,CON-05292,Web Form,Working,VHL-027,REP-12,15.03,False,,,,27,West
LD-00268,20241030,DLR-02,CON-05593,Walk-in,Converted,VHL-043,REP-18,0.1,True,20241030.0,OPP-00434,,23,North
LD-00269,20230324,DLR-07,CON-04333,Phone Inbound,Lost,VHL-009,REP-24,0.18,False,,,No Response,20,East
LD-00270,20231204,DLR-07,CON-04358,Campaign,Working,VHL-025,REP-08,25.31,False,,,,8,East
LD-00271,20230512,DLR-02,CON-00264,Social Media,Lost,VHL-043,REP-14,53.3,False,,,Bought Elsewhere,16,North
LD-00272,20230525,DLR-01,CON-03658,Web Form,New,VHL-039,REP-22,2.76,False,,,,23,North
LD-00273,20230202,DLR-09,CON-01780,Walk-in,Converted,VHL-004,REP-05,0.85,True,20230202.0,OPP-00312,,19,East
LD-00274,20230615,DLR-10,CON-02613,Social Media,Lost,VHL-037,REP-20,36.12,False,,,No Response,57,West
LD-00275,20230409,DLR-04,CON-03388,Referral,Converted,VHL-020,REP-09,1.53,True,20230409.0,OPP-02665,,38,South
LD-00276,20241003,DLR-11,CON-05561,Social Media,Lost,VHL-028,REP-18,41.55,False,,,Other,43,West
LD-00277,20231004,DLR-12,CON-03411,Walk-in,Converted,VHL-027,REP-05,0.56,True,20231004.0,OPP-02269,,12,West
LD-00278,20240629,DLR-04,CON-02464,Walk-in,Qualified,VHL-010,REP-15,0.32,False,,,,30,South
LD-00279,20231030,DLR-07,CON-01990,Walk-in,Converted,VHL-017,REP-07,0.52,True,20231030.0,OPP-00992,,6,East
LD-00280,20241103,DLR-02,CON-04388,Campaign,Lost,VHL-013,REP-02,20.15,False,,,No Budget,56,North
LD-00281,20230223,DLR-10,CON-05501,Campaign,Lost,VHL-036,REP-07,25.14,False,,,No Response,59,West
LD-00282,20230112,DLR-12,CON-00962,Social Media,Lost,VHL-031,REP-08,43.95,False,,,No Response,16,West
LD-00283,20240208,DLR-07,CON-03820,Campaign,Working,VHL-035,REP-21,39.86,False,,,,16,East
LD-00284,20241005,DLR-12,CON-03847,Walk-in,Converted,VHL-021,REP-07,0.13,True,20241005.0,OPP-03530,,27,West
LD-00285,20230203,DLR-12,CON-01196,Campaign,Qualified,VHL-002,REP-09,45.33,False,,,,23,West
LD-00286,20231031,DLR-06,CON-01885,Web Form,Qualified,VHL-025,REP-19,0.69,False,,,,20,South
LD-00287,20241118,DLR-08,CON-05257,Web Form,Converted,VHL-032,REP-15,7.89,True,20241118.0,OPP-04038,,23,East
LD-00288,20230428,DLR-08,CON-01508,Campaign,Qualified,VHL-035,REP-21,29.88,False,,,,26,East
LD-00289,20240911,DLR-11,CON-00398,Social Media,Lost,VHL-001,REP-14,39.37,False,,,No Response,10,West
LD-00290,20230107,DLR-06,CON-00496,Walk-in,Lost,VHL-040,REP-21,0.31,False,,,Bought Elsewhere,32,South
LD-00291,20230112,DLR-07,CON-00098,Walk-in,Qualified,VHL-002,REP-17,0.44,False,,,,9,East
LD-00292,20230113,DLR-11,CON-03528,Campaign,Qualified,VHL-012,REP-04,19.07,False,,,,7,West
LD-00293,20230514,DLR-06,CON-02190,Walk-in,Converted,VHL-026,REP-03,0.32,True,20230514.0,OPP-01159,,26,South
LD-00294,20231201,DLR-12,CON-01851,Web Form,New,VHL-020,REP-22,11.9,False,,,,27,West
LD-00295,20240413,DLR-07,CON-03107,Web Form,Lost,VHL-025,REP-18,9.93,False,,,No Budget,6,East
LD-00296,20240101,DLR-06,CON-04636,Walk-in,Working,VHL-007,REP-17,0.29,False,,,,28,South
LD-00297,20240925,DLR-08,CON-02221,Social Media,Working,VHL-003,REP-03,46.8,False,,,,17,East
LD-00298,20240217,DLR-06,CON-00129,Web Form,Converted,VHL-014,REP-19,9.73,True,20240217.0,OPP-03438,,26,South
LD-00299,20241108,DLR-10,CON-01970,Web Form,Qualified,VHL-037,REP-13,11.75,False,,,,12,West
LD-00300,20240630,DLR-12,CON-00643,Web Form,New,VHL-033,REP-24,11.02,False,,,,13,West
LD-00301,20230613,DLR-10,CON-05029,Web Form,Working,VHL-039,REP-13,5.18,False,,,,20,West
LD-00302,20230713,DLR-08,CON-01869,Phone Inbound,Qualified,VHL-023,REP-18,0.17,False,,,,21,East
LD-00303,20240304,DLR-10,CON-02420,Walk-in,Converted,VHL-016,REP-23,0.72,True,20240304.0,OPP-02076,,18,West
LD-00304,20230417,DLR-11,CON-01264,Campaign,New,VHL-025,REP-11,30.1,False,,,,30,West
LD-00305,20230810,DLR-05,CON-00838,Walk-in,Converted,VHL-009,REP-03,0.49,True,20230810.0,OPP-03909,,29,South
LD-00306,20240212,DLR-02,CON-00216,Walk-in,Qualified,VHL-006,REP-12,0.54,False,,,,25,North
LD-00307,20230827,DLR-05,CON-03390,Walk-in,Qualified,VHL-025,REP-03,0.88,False,,,,7,South
LD-00308,20240223,DLR-07,CON-01389,Web Form,Qualified,VHL-009,REP-09,6.13,False,,,,2,East
LD-00309,20230426,DLR-05,CON-03967,Web Form,Working,VHL-005,REP-12,10.69,False,,,,20,South
LD-00310,20231229,DLR-08,CON-00877,Referral,Converted,VHL-009,REP-10,2.7,True,20231229.0,OPP-00456,,26,East
LD-00311,20230903,DLR-06,CON-03607,Referral,Lost,VHL-022,REP-14,2.67,False,,,Other,9,South
LD-00312,20230802,DLR-12,CON-01646,Referral,Converted,VHL-031,REP-11,4.65,True,20230802.0,OPP-03163,,26,West
LD-00313,20241207,DLR-12,CON-05185,Web Form,Working,VHL-032,REP-19,11.8,False,,,,8,West
LD-00314,20240818,DLR-02,CON-04620,Walk-in,Working,VHL-013,REP-19,0.74,False,,,,24,North
LD-00315,20240207,DLR-08,CON-01718,Phone Inbound,New,VHL-029,REP-10,0.45,False,,,,27,East
LD-00316,20240729,DLR-08,CON-01141,Walk-in,Converted,VHL-041,REP-10,0.51,True,20240729.0,OPP-03789,,43,East
LD-00317,20230417,DLR-07,CON-00606,Walk-in,Converted,VHL-029,REP-20,0.7,True,20230417.0,OPP-02715,,26,East
LD-00318,20240126,DLR-12,CON-03427,Social Media,Working,VHL-035,REP-02,32.28,False,,,,28,West
LD-00319,20240813,DLR-02,CON-00896,Referral,Working,VHL-016,REP-22,3.49,False,,,,19,North
LD-00320,20230202,DLR-11,CON-05299,Phone Inbound,Qualified,VHL-026,REP-11,0.23,False,,,,0,West
LD-00321,20230312,DLR-12,CON-04250,Web Form,Working,VHL-036,REP-19,8.89,False,,,,11,West
LD-00322,20231011,DLR-10,CON-05657,Campaign,New,VHL-033,REP-05,29.95,False,,,,3,West
LD-00323,20230729,DLR-02,CON-00951,Social Media,Qualified,VHL-010,REP-12,26.18,False,,,,6,North
LD-00324,20240116,DLR-02,CON-03590,Web Form,Working,VHL-045,REP-15,16.87,False,,,,25,North
LD-00325,20240528,DLR-06,CON-05309,Web Form,Lost,VHL-007,REP-22,4.48,False,,,No Budget,34,South
LD-00326,20230502,DLR-09,CON-03493,Web Form,Lost,VHL-030,REP-08,3.64,False,,,No Response,43,East
LD-00327,20231111,DLR-10,CON-01617,Web Form,New,VHL-029,REP-19,13.13,False,,,,6,West
LD-00328,20230524,DLR-02,CON-04730,Campaign,Working,VHL-007,REP-18,31.92,False,,,,14,North
LD-00329,20230321,DLR-08,CON-04324,Referral,Lost,VHL-041,REP-11,3.94,False,,,No Budget,23,East
LD-00330,20230915,DLR-03,CON-05519,Walk-in,Lost,VHL-020,REP-20,0.69,False,,,Bought Elsewhere,16,North
LD-00331,20230807,DLR-12,CON-01159,Web Form,New,VHL-033,REP-13,8.45,False,,,,12,West
LD-00332,20231104,DLR-09,CON-05681,Walk-in,Qualified,VHL-042,REP-06,0.23,False,,,,4,East
LD-00333,20230511,DLR-10,CON-00440,Campaign,Working,VHL-023,REP-01,24.76,False,,,,12,West
LD-00334,20241204,DLR-08,CON-03352,Walk-in,Converted,VHL-044,REP-16,0.3,True,20241204.0,OPP-00523,,29,East
LD-00335,20231223,DLR-01,CON-01807,Web Form,Qualified,VHL-019,REP-02,12.4,False,,,,5,North
LD-00336,20240718,DLR-08,CON-04504,Walk-in,Working,VHL-033,REP-04,0.46,False,,,,17,East
LD-00337,20240825,DLR-01,CON-03616,Walk-in,New,VHL-035,REP-07,0.25,False,,,,26,North
LD-00338,20240416,DLR-01,CON-03685,Web Form,New,VHL-017,REP-12,7.21,False,,,,27,North
LD-00339,20241227,DLR-04,CON-01720,Campaign,Lost,VHL-038,REP-23,28.13,False,,,No Budget,11,South
LD-00340,20240322,DLR-04,CON-00487,Campaign,Qualified,VHL-037,REP-12,18.36,False,,,,5,South
LD-00341,20230826,DLR-05,CON-04692,Referral,Lost,VHL-018,REP-17,1.77,False,,,Price,49,South
LD-00342,20240721,DLR-05,CON-05374,Social Media,Working,VHL-009,REP-23,38.92,False,,,,22,South
LD-00343,20230824,DLR-11,CON-03218,Web Form,Working,VHL-032,REP-05,9.48,False,,,,13,West
LD-00344,20230930,DLR-02,CON-03301,Web Form,Lost,VHL-033,REP-24,6.47,False,,,Price,32,North
LD-00345,20230830,DLR-12,CON-00764,Web Form,Working,VHL-030,REP-21,6.62,False,,,,2,West
LD-00346,20240729,DLR-07,CON-01736,Walk-in,Converted,VHL-032,REP-09,0.57,True,20240729.0,OPP-02431,,19,East
LD-00347,20230906,DLR-10,CON-03976,Referral,New,VHL-022,REP-22,0.83,False,,,,20,West
LD-00348,20240720,DLR-02,CON-01295,Walk-in,Converted,VHL-029,REP-15,0.1,True,20240720.0,OPP-02071,,28,North
LD-00349,20230522,DLR-03,CON-05325,Referral,Lost,VHL-020,REP-06,1.92,False,,,Price,24,North
LD-00350,20230627,DLR-11,CON-01356,Walk-in,Lost,VHL-004,REP-13,0.44,False,,,No Budget,28,West
LD-00351,20240417,DLR-01,CON-01749,Referral,Converted,VHL-031,REP-03,3.47,True,20240417.0,OPP-01949,,15,North
LD-00352,20240115,DLR-01,CON-05699,Walk-in,Qualified,VHL-022,REP-04,0.94,False,,,,4,North
LD-00353,20231215,DLR-02,CON-00840,Web Form,Working,VHL-007,REP-11,11.93,False,,,,12,North
LD-00354,20240713,DLR-03,CON-05256,Campaign,Converted,VHL-044,REP-05,22.4,True,20240713.0,OPP-01388,,37,North
LD-00355,20230107,DLR-08,CON-02877,Referral,Lost,VHL-014,REP-21,2.97,False,,,No Budget,29,East
LD-00356,20240920,DLR-02,CON-01147,Web Form,Working,VHL-008,REP-19,4.49,False,,,,13,North
LD-00357,20230816,DLR-05,CON-05281,Web Form,Lost,VHL-006,REP-08,8.43,False,,,No Budget,50,South
LD-00358,20241117,DLR-11,CON-02472,Web Form,Working,VHL-014,REP-17,7.35,False,,,,12,West
LD-00359,20230729,DLR-04,CON-04055,Web Form,Lost,VHL-025,REP-04,9.79,False,,,No Response,57,South
LD-00360,20241214,DLR-06,CON-01082,Phone Inbound,Qualified,VHL-025,REP-19,0.13,False,,,,5,South
LD-00361,20240705,DLR-02,CON-00137,Phone Inbound,Converted,VHL-038,REP-03,0.33,True,20240705.0,OPP-03870,,14,North
LD-00362,20230130,DLR-07,CON-04151,Web Form,Lost,VHL-019,REP-21,14.63,False,,,Price,26,East
LD-00363,20230302,DLR-10,CON-01251,Walk-in,Converted,VHL-018,REP-03,0.47,True,20230302.0,OPP-03952,,33,West
LD-00364,20241102,DLR-03,CON-04395,Phone Inbound,Lost,VHL-021,REP-13,0.31,False,,,No Budget,42,North
LD-00365,20230218,DLR-12,CON-01955,Referral,Converted,VHL-004,REP-08,4.04,True,20230218.0,OPP-02167,,28,West
LD-00366,20230322,DLR-01,CON-02534,Referral,Working,VHL-043,REP-24,2.4,False,,,,0,North
LD-00367,20240525,DLR-03,CON-04067,Referral,Lost,VHL-023,REP-17,3.34,False,,,Bought Elsewhere,24,North
LD-00368,20230329,DLR-05,CON-00968,Campaign,Working,VHL-002,REP-11,24.13,False,,,,2,South
LD-00369,20230706,DLR-11,CON-00632,Phone Inbound,New,VHL-032,REP-15,0.26,False,,,,27,West
LD-00370,20240219,DLR-05,CON-00843,Walk-in,Working,VHL-037,REP-22,0.27,False,,,,16,South
LD-00371,20230102,DLR-01,CON-02004,Campaign,Lost,VHL-003,REP-16,24.25,False,,,No Response,55,North
LD-00372,20230126,DLR-12,CON-05372,Campaign,Working,VHL-027,REP-08,28.98,False,,,,23,West
LD-00373,20230822,DLR-10,CON-03055,Campaign,New,VHL-008,REP-17,38.51,False,,,,7,West
LD-00374,20240805,DLR-07,CON-00565,Phone Inbound,Working,VHL-030,REP-10,0.39,False,,,,2,East
LD-00375,20240209,DLR-04,CON-02389,Web Form,Working,VHL-037,REP-10,17.11,False,,,,11,South
LD-00376,20240307,DLR-04,CON-04478,Walk-in,Converted,VHL-016,REP-05,0.27,True,20240307.0,OPP-03681,,27,South
LD-00377,20230118,DLR-11,CON-05681,Walk-in,Converted,VHL-001,REP-11,0.76,True,20230118.0,OPP-00206,,43,West
LD-00378,20231001,DLR-05,CON-00852,Campaign,Working,VHL-014,REP-17,25.83,False,,,,30,South
LD-00379,20230213,DLR-12,CON-02293,Phone Inbound,Lost,VHL-006,REP-02,0.58,False,,,Bought Elsewhere,45,West
LD-00380,20241014,DLR-12,CON-00696,Walk-in,Converted,VHL-038,REP-04,0.26,True,20241014.0,OPP-03361,,41,West
LD-00381,20240821,DLR-10,CON-00511,Web Form,Working,VHL-028,REP-22,5.14,False,,,,8,West
LD-00382,20240914,DLR-07,CON-05741,Social Media,Working,VHL-021,REP-11,28.81,False,,,,30,East
LD-00383,20230522,DLR-10,CON-00893,Campaign,Qualified,VHL-010,REP-04,2.76,False,,,,13,West
LD-00384,20230325,DLR-04,CON-03703,Walk-in,Converted,VHL-020,REP-15,0.34,True,20230325.0,OPP-00949,,8,South
LD-00385,20230307,DLR-05,CON-05773,Campaign,Converted,VHL-045,REP-20,16.41,True,20230307.0,OPP-00355,,21,South
LD-00386,20230413,DLR-06,CON-03247,Campaign,Working,VHL-033,REP-02,25.5,False,,,,5,South
LD-00387,20230123,DLR-08,CON-04555,Walk-in,Converted,VHL-036,REP-08,0.6,True,20230123.0,OPP-03065,,7,East
LD-00388,20240805,DLR-01,CON-00506,Web Form,Working,VHL-015,REP-05,16.0,False,,,,21,North
LD-00389,20240331,DLR-10,CON-04802,Referral,Converted,VHL-017,REP-03,4.43,True,20240331.0,OPP-04274,,5,West
LD-00390,20230519,DLR-03,CON-00754,Referral,Converted,VHL-022,REP-04,2.13,True,20230519.0,OPP-00866,,30,North
LD-00391,20230207,DLR-07,CON-03236,Social Media,Qualified,VHL-032,REP-01,25.22,False,,,,11,East
LD-00392,20230531,DLR-05,CON-03654,Web Form,Lost,VHL-010,REP-02,10.47,False,,,No Budget,32,South
LD-00393,20231027,DLR-01,CON-00719,Walk-in,Converted,VHL-018,REP-13,0.1,True,20231027.0,OPP-00900,,13,North
LD-00394,20240408,DLR-04,CON-05168,Campaign,Lost,VHL-035,REP-01,42.31,False,,,No Response,35,South
LD-00395,20240718,DLR-10,CON-04116,Web Form,New,VHL-021,REP-13,13.22,False,,,,19,West
LD-00396,20230603,DLR-05,CON-00480,Social Media,Qualified,VHL-031,REP-17,30.37,False,,,,7,South
LD-00397,20241212,DLR-11,CON-01976,Web Form,Lost,VHL-018,REP-18,1.65,False,,,No Response,15,West
LD-00398,20240226,DLR-07,CON-02907,Phone Inbound,Converted,VHL-012,REP-06,0.45,True,20240226.0,OPP-03030,,21,East
LD-00399,20240807,DLR-10,CON-00232,Referral,Qualified,VHL-045,REP-12,2.83,False,,,,18,West
LD-00400,20241122,DLR-08,CON-04442,Campaign,New,VHL-020,REP-06,36.38,False,,,,7,East
LD-00401,20240313,DLR-08,CON-00006,Web Form,New,VHL-022,REP-20,2.12,False,,,,22,East
LD-00402,20230504,DLR-06,CON-00488,Campaign,Lost,VHL-002,REP-05,18.01,False,,,Bought Elsewhere,55,South
LD-00403,20240120,DLR-02,CON-03061,Walk-in,Working,VHL-043,REP-13,0.5,False,,,,10,North
LD-00404,20230404,DLR-07,CON-05237,Web Form,Lost,VHL-032,REP-21,8.69,False,,,No Budget,57,East
LD-00405,20241108,DLR-04,CON-05453,Campaign,Lost,VHL-038,REP-06,19.5,False,,,No Response,12,South
LD-00406,20240610,DLR-10,CON-03208,Social Media,Working,VHL-037,REP-02,43.47,False,,,,25,West
LD-00407,20241207,DLR-10,CON-00853,Web Form,New,VHL-032,REP-05,4.23,False,,,,11,West
LD-00408,20241218,DLR-02,CON-05489,Web Form,Qualified,VHL-041,REP-24,7.93,False,,,,8,North
LD-00409,20230527,DLR-06,CON-02103,Referral,Converted,VHL-007,REP-24,3.18,True,20230527.0,OPP-01272,,25,South
LD-00410,20231115,DLR-03,CON-03392,Walk-in,Converted,VHL-032,REP-13,0.65,True,20231115.0,OPP-01125,,25,North
LD-00411,20230313,DLR-10,CON-05333,Walk-in,Converted,VHL-044,REP-08,0.71,True,20230313.0,OPP-02088,,5,West
LD-00412,20240731,DLR-01,CON-02611,Web Form,Converted,VHL-017,REP-04,4.0,True,20240731.0,OPP-02623,,11,North
LD-00413,20241009,DLR-02,CON-04482,Web Form,Lost,VHL-006,REP-11,2.36,False,,,Price,2,North
LD-00414,20231110,DLR-10,CON-03557,Referral,Converted,VHL-011,REP-02,4.92,True,20231110.0,OPP-03647,,14,West
LD-00415,20241212,DLR-09,CON-04425,Walk-in,Converted,VHL-017,REP-22,0.6,True,20241212.0,OPP-03033,,16,East
LD-00416,20230310,DLR-09,CON-04022,Walk-in,Converted,VHL-010,REP-02,0.28,True,20230310.0,OPP-01155,,28,East
LD-00417,20230305,DLR-11,CON-04917,Campaign,Converted,VHL-031,REP-07,39.51,True,20230305.0,OPP-00222,,14,West
LD-00418,20230429,DLR-02,CON-03880,Web Form,Qualified,VHL-008,REP-10,8.96,False,,,,28,North
LD-00419,20240421,DLR-09,CON-03175,Web Form,Working,VHL-012,REP-12,13.22,False,,,,14,East
LD-00420,20230202,DLR-05,CON-01854,Walk-in,Converted,VHL-018,REP-19,0.52,True,20230202.0,OPP-03579,,45,South
LD-00421,20240426,DLR-06,CON-04436,Web Form,New,VHL-027,REP-19,16.74,False,,,,12,South
LD-00422,20240820,DLR-09,CON-05629,Walk-in,Qualified,VHL-031,REP-19,1.03,False,,,,2,East
LD-00423,20231014,DLR-01,CON-04114,Campaign,Lost,VHL-037,REP-17,21.51,False,,,No Budget,8,North
LD-00424,20241123,DLR-03,CON-01736,Walk-in,Converted,VHL-013,REP-05,0.79,True,20241123.0,OPP-01900,,6,North
LD-00425,20241222,DLR-11,CON-01212,Walk-in,Converted,VHL-039,REP-09,0.69,True,20241222.0,OPP-03501,,5,West
LD-00426,20230305,DLR-09,CON-02672,Walk-in,Converted,VHL-018,REP-17,0.91,True,20230305.0,OPP-00581,,1,East
LD-00427,20240722,DLR-09,CON-03438,Referral,Converted,VHL-008,REP-14,1.55,True,20240722.0,OPP-04097,,37,East
LD-00428,20240305,DLR-02,CON-00866,Campaign,Lost,VHL-037,REP-04,30.86,False,,,Bought Elsewhere,57,North
LD-00429,20231026,DLR-08,CON-04687,Walk-in,Converted,VHL-039,REP-16,0.82,True,20231026.0,OPP-02250,,18,East
LD-00430,20231020,DLR-11,CON-05683,Referral,Converted,VHL-026,REP-02,0.36,True,20231020.0,OPP-04166,,22,West
LD-00431,20240513,DLR-08,CON-02201,Web Form,Lost,VHL-024,REP-01,3.77,False,,,No Response,54,East
LD-00432,20231226,DLR-02,CON-01868,Referral,Qualified,VHL-009,REP-10,0.1,False,,,,26,North
LD-00433,20230823,DLR-10,CON-05289,Campaign,Lost,VHL-006,REP-07,21.31,False,,,Price,32,West
LD-00434,20240703,DLR-01,CON-04222,Campaign,Qualified,VHL-011,REP-03,31.18,False,,,,4,North
LD-00435,20240718,DLR-10,CON-00238,Walk-in,Working,VHL-012,REP-07,0.95,False,,,,1,West
LD-00436,20230626,DLR-06,CON-05773,Walk-in,Converted,VHL-013,REP-09,0.52,True,20230626.0,OPP-03526,,30,South
LD-00437,20240105,DLR-02,CON-05581,Referral,Converted,VHL-002,REP-08,5.44,True,20240105.0,OPP-02039,,39,North
LD-00438,20231121,DLR-08,CON-04808,Phone Inbound,Converted,VHL-036,REP-12,0.1,True,20231121.0,OPP-04171,,17,East
LD-00439,20240625,DLR-05,CON-00225,Referral,Converted,VHL-025,REP-02,0.44,True,20240625.0,OPP-00236,,37,South
LD-00440,20240717,DLR-04,CON-05304,Web Form,Lost,VHL-015,REP-22,8.28,False,,,Price,56,South
LD-00441,20240718,DLR-01,CON-03884,Campaign,Lost,VHL-009,REP-21,27.84,False,,,No Response,39,North
LD-00442,20240806,DLR-12,CON-05266,Web Form,Lost,VHL-018,REP-14,8.37,False,,,Price,14,West
LD-00443,20231206,DLR-10,CON-03254,Referral,Converted,VHL-038,REP-04,0.1,True,20231206.0,OPP-01993,,43,West
LD-00444,20241206,DLR-09,CON-05304,Campaign,Lost,VHL-039,REP-20,23.11,False,,,Price,22,East
LD-00445,20241223,DLR-05,CON-02140,Referral,Lost,VHL-042,REP-23,1.04,False,,,Price,34,South
LD-00446,20240707,DLR-10,CON-03311,Social Media,Lost,VHL-043,REP-11,44.04,False,,,No Budget,19,West
LD-00447,20230703,DLR-07,CON-00290,Walk-in,Lost,VHL-038,REP-23,0.61,False,,,Bought Elsewhere,46,East
LD-00448,20230606,DLR-08,CON-05504,Walk-in,Converted,VHL-023,REP-17,0.22,True,20230606.0,OPP-00466,,11,East
LD-00449,20240908,DLR-03,CON-02407,Social Media,Working,VHL-007,REP-16,29.83,False,,,,25,North
LD-00450,20240213,DLR-11,CON-02750,Social Media,Working,VHL-042,REP-03,23.29,False,,,,27,West
LD-00451,20230809,DLR-06,CON-03045,Campaign,Lost,VHL-017,REP-19,23.37,False,,,Price,56,South
LD-00452,20240402,DLR-10,CON-00584,Referral,Lost,VHL-031,REP-07,4.43,False,,,Bought Elsewhere,20,West
LD-00453,20231027,DLR-03,CON-01126,Social Media,Qualified,VHL-013,REP-11,24.17,False,,,,29,North
LD-00454,20241221,DLR-12,CON-01478,Web Form,Lost,VHL-006,REP-16,10.52,False,,,No Response,4,West
LD-00455,20230104,DLR-03,CON-04721,Web Form,Lost,VHL-011,REP-16,6.38,False,,,No Response,28,North
LD-00456,20240402,DLR-08,CON-03141,Walk-in,Lost,VHL-001,REP-02,0.26,False,,,Other,58,East
LD-00457,20230825,DLR-04,CON-00147,Campaign,Working,VHL-044,REP-01,22.93,False,,,,22,South
LD-00458,20241001,DLR-02,CON-03143,Web Form,New,VHL-033,REP-19,4.36,False,,,,1,North
LD-00459,20230731,DLR-12,CON-04263,Web Form,Lost,VHL-039,REP-17,6.29,False,,,Other,22,West
LD-00460,20241229,DLR-04,CON-01351,Walk-in,Converted,VHL-026,REP-01,0.14,True,20241229.0,OPP-02130,,9,South
LD-00461,20230528,DLR-09,CON-01385,Web Form,Lost,VHL-008,REP-12,16.36,False,,,Price,41,East
LD-00462,20230701,DLR-01,CON-04866,Walk-in,Converted,VHL-004,REP-22,0.51,True,20230701.0,OPP-01175,,2,North
LD-00463,20230205,DLR-08,CON-03116,Web Form,Lost,VHL-008,REP-18,5.7,False,,,No Response,44,East
