case_id,contact_id,account_id,vehicle_id,dealer_id,open_date_key,close_date_key,case_type,priority,sla_target_hours,resolution_hours,is_sla_breached,is_reopened,reopen_count,related_case_id,status
CASE-00204,CON-01332,ACC-02995,VHL-022,DLR-02,20230518,20230523.0,Maintenance,Low,168,126.91,False,False,0,,Closed
CASE-00205,CON-05005,ACC-02617,VHL-012,DLR-04,20240214,20240214.0,Complaint,High,24,3.91,False,False,0,,Resolved
CASE-00206,CON-00056,ACC-01069,VHL-016,DLR-06,20230409,20230410.0,Maintenance,Medium,72,27.76,False,False,0,,Closed
CASE-00207,CON-02946,ACC-02838,VHL-042,DLR-05,20240218,20240218.0,Warranty,Medium,72,16.54,False,False,0,,Closed
CASE-00208,CON-00962,ACC-02617,VHL-045,DLR-05,20241007,20241008.0,Complaint,Low,168,46.18,False,False,0,,Resolved
CASE-00209,CON-03407,ACC-02876,VHL-024,DLR-10,20240627,20240629.0,Maintenance,Medium,72,49.83,False,False,0,,Resolved
CASE-00210,CON-04305,ACC-01830,VHL-006,DLR-10,20230627,20230630.0,Maintenance,Medium,72,77.83,True,False,0,,Closed
CASE-00211,CON-04397,ACC-00614,VHL-037,DLR-04,20241018,20241018.0,Warranty,High,24,16.97,False,False,0,,Closed
CASE-00212,CON-03715,ACC-00541,VHL-004,DLR-08,20241015,20241016.0,Maintenance,Medium,72,36.52,False,False,0,,Closed
CASE-00213,CON-00025,ACC-03055,VHL-017,DLR-07,20240609,20240614.0,Warranty,Low,168,121.26,False,False,0,,Resolved
CASE-00214,CON-02352,ACC-01675,VHL-003,DLR-08,20241011,20241016.0,Warranty,Low,168,125.77,False,False,0,,Closed
CASE-00215,CON-03078,ACC-00329,VHL-025,DLR-08,20241009,20241011.0,Recall,Medium,72,49.13,False,False,0,,Resolved
CASE-00216,CON-04333,ACC-00522,VHL-026,DLR-09,20230508,20230508.0,Damage,Low,168,15.55,False,False,0,,Resolved
CASE-00217,CON-04358,ACC-01554,VHL-028,DLR-09,20240504,20240506.0,Damage,Low,168,55.0,False,False,0,,Closed
CASE-00218,CON-05409,ACC-01718,VHL-003,DLR-02,20240610,20240610.0,Maintenance,Critical,4,5.82,True,False,0,,Resolved
CASE-00219,CON-05506,ACC-02881,VHL-039,DLR-08,20240304,20240307.0,Damage,Low,168,80.48,False,False,0,,Closed
CASE-00220,CON-04128,ACC-01185,VHL-009,DLR-01,20240701,20240701.0,Warranty,High,24,14.7,False,False,0,,Closed
CASE-00221,CON-04271,ACC-00906,VHL-043,DLR-03,20230619,20230623.0,Maintenance,Low,168,104.3,False,False,0,,Closed
CASE-00222,CON-04554,ACC-02031,VHL-028,DLR-11,20230505,20230506.0,Warranty,Medium,72,31.16,False,False,0,,Closed
CASE-00223,CON-01507,ACC-03091,VHL-025,DLR-05,20231022,20231028.0,Maintenance,Low,168,145.78,False,False,0,,Resolved
CASE-00224,CON-03381,ACC-01707,VHL-036,DLR-01,20231202,20231203.0,Maintenance,Low,168,43.72,False,False,0,,Closed
CASE-00225,CON-04388,ACC-02968,VHL-006,DLR-06,20241101,20241105.0,Damage,Low,168,106.38,False,False,0,,Resolved
CASE-00226,CON-04579,ACC-00889,VHL-043,DLR-10,20230217,20230217.0,Maintenance,High,24,23.05,False,False,0,,Resolved
CASE-00227,CON-03924,ACC-00994,VHL-008,DLR-12,20241112,20241112.0,Recall,High,24,7.27,False,False,0,,Resolved
CASE-00228,CON-05315,ACC-01472,VHL-035,DLR-08,20230720,20230723.0,Maintenance,Medium,72,94.64,True,False,0,,Closed
CASE-00229,CON-03037,ACC-01282,VHL-014,DLR-06,20240608,20240608.0,Maintenance,Medium,72,15.63,False,False,0,,Resolved
CASE-00230,CON-02419,ACC-00625,VHL-027,DLR-10,20241110,20241112.0,Warranty,Low,168,50.33,False,False,0,,Closed
CASE-00231,CON-04019,ACC-01888,VHL-042,DLR-08,20230831,20230831.0,Warranty,High,24,17.85,False,False,0,,Closed
CASE-00232,CON-04293,ACC-00139,VHL-004,DLR-11,20240127,20240127.0,Damage,Low,168,19.57,False,False,0,,Resolved
CASE-00233,CON-00557,ACC-02897,VHL-015,DLR-11,20230407,20230407.0,Warranty,Low,168,21.43,False,False,0,,Closed
CASE-00234,CON-00129,ACC-00028,VHL-032,DLR-11,20241025,20241027.0,Maintenance,Medium,72,53.66,False,False,0,,Closed
CASE-00235,CON-05522,ACC-01764,VHL-045,DLR-09,20230722,20230722.0,Damage,High,24,4.12,False,False,0,,Resolved
CASE-00236,CON-02904,ACC-01095,VHL-017,DLR-09,20230518,20230526.0,Damage,Low,168,201.32,True,False,0,,Resolved
CASE-00237,CON-00661,ACC-02678,VHL-044,DLR-05,20240521,20240522.0,Complaint,Medium,72,32.75,False,False,0,,Closed
CASE-00238,CON-00678,ACC-02048,VHL-011,DLR-12,20240406,20240408.0,Damage,Medium,72,70.5,False,False,0,,Closed
CASE-00239,CON-01732,ACC-02836,VHL-015,DLR-01,20241012,20241012.0,Complaint,Medium,72,10.91,False,False,0,,Closed
CASE-00240,CON-02577,ACC-00065,VHL-012,DLR-01,20240211,20240213.0,Complaint,Medium,72,53.04,False,False,0,,Resolved
CASE-00241,CON-03188,ACC-02774,VHL-037,DLR-04,20230426,20230426.0,Complaint,Medium,72,15.24,False,False,0,,Closed
CASE-00242,CON-00801,ACC-01791,VHL-004,DLR-06,20240101,20240105.0,Warranty,Low,168,107.76,False,False,0,,Closed
CASE-00243,CON-03691,ACC-02010,VHL-018,DLR-11,20230821,20230821.0,Warranty,Medium,72,18.26,False,False,0,,Closed
CASE-00244,CON-00603,ACC-00337,VHL-016,DLR-05,20240713,20240716.0,Maintenance,Medium,72,79.83,True,False,0,,Closed
CASE-00245,CON-02526,ACC-01822,VHL-001,DLR-02,20230917,20230918.0,Maintenance,Low,168,41.23,False,False,0,,Closed
CASE-00246,CON-00216,ACC-00368,VHL-007,DLR-07,20240205,20240207.0,Maintenance,Low,168,62.61,False,False,0,,Closed
CASE-00247,CON-04584,ACC-00995,VHL-006,DLR-07,20230725,20230726.0,Maintenance,Low,168,33.66,False,False,0,,Resolved
CASE-00248,CON-03561,ACC-01131,VHL-011,DLR-02,20231227,20231227.0,Maintenance,Medium,72,22.61,False,False,0,,Resolved
CASE-00249,CON-01602,ACC-01876,VHL-040,DLR-10,20240328,20240405.0,Warranty,Low,168,192.25,True,False,0,,Closed
CASE-00250,CON-05334,ACC-02435,VHL-028,DLR-06,20230824,20230827.0,Warranty,Medium,72,82.04,True,False,0,,Closed
CASE-00251,CON-05185,ACC-02012,VHL-045,DLR-05,20241206,20241206.0,Complaint,High,24,8.17,False,False,0,,Closed
CASE-00252,CON-04470,ACC-00737,VHL-038,DLR-04,20241108,20241111.0,Recall,Medium,72,94.43,True,False,0,,Closed
CASE-00253,CON-00567,ACC-01676,VHL-045,DLR-05,20231114,20231116.0,Recall,Low,168,51.42,False,False,0,,Resolved
CASE-00254,CON-03679,ACC-02450,VHL-005,DLR-07,20231102,20231104.0,Maintenance,Medium,72,66.75,False,False,0,,Closed
CASE-00255,CON-04399,ACC-02433,VHL-045,DLR-06,20240128,20240201.0,Recall,Low,168,114.59,False,False,0,,Closed
CASE-00256,CON-05285,ACC-02775,VHL-037,DLR-01,20240414,20240414.0,Recall,Critical,4,3.29,False,False,0,,Resolved
CASE-00257,CON-04250,ACC-02286,VHL-033,DLR-04,20230309,20230310.0,Maintenance,Medium,72,31.81,False,False,0,,Closed
CASE-00258,CON-02826,ACC-00101,VHL-010,DLR-09,20240229,20240301.0,Maintenance,Low,168,25.39,False,False,0,,Closed
CASE-00259,CON-02811,ACC-01866,VHL-020,DLR-06,20240614,20240614.0,Damage,Medium,72,12.44,False,False,0,,Closed
CASE-00260,CON-00367,ACC-02912,VHL-020,DLR-02,20231124,20231124.0,Warranty,High,24,16.9,False,False,0,,Closed
CASE-00261,CON-01312,ACC-01356,VHL-036,DLR-03,20230624,20230624.0,Maintenance,Critical,4,1.92,False,False,0,,Resolved
CASE-00262,CON-00240,ACC-03021,VHL-026,DLR-07,20240409,20240412.0,Maintenance,Low,168,72.66,False,False,0,,Closed
CASE-00263,CON-04730,ACC-00417,VHL-005,DLR-12,20230528,20230528.0,Damage,Medium,72,19.01,False,False,0,,Resolved
CASE-00264,CON-05236,ACC-01284,VHL-034,DLR-08,20240502,20240503.0,Maintenance,Medium,72,28.96,False,False,0,,Closed
CASE-00265,CON-05034,ACC-02418,VHL-020,DLR-11,20240322,20240324.0,Warranty,Low,168,59.64,False,False,0,,Closed
CASE-00266,CON-01130,ACC-02355,VHL-039,DLR-07,20240108,20240113.0,Maintenance,Low,168,120.18,False,False,0,,Closed
CASE-00267,CON-04012,ACC-01184,VHL-011,DLR-09,20241231,20241231.0,Warranty,Low,168,20.36,False,False,0,,Resolved
CASE-00268,CON-04141,ACC-02675,VHL-036,DLR-07,20230406,20230408.0,Maintenance,Medium,72,61.43,False,False,0,,Closed
CASE-00269,CON-02393,ACC-00134,VHL-015,DLR-01,20230225,20230226.0,Maintenance,Medium,72,36.18,False,False,0,,Closed
CASE-00270,CON-00928,ACC-02346,VHL-033,DLR-09,20240709,20240710.0,Warranty,High,24,33.12,True,False,0,,Resolved
CASE-00271,CON-03483,ACC-00420,VHL-014,DLR-09,20240606,20240608.0,Damage,Medium,72,63.74,False,False,0,,Resolved
CASE-00272,CON-00962,ACC-03177,VHL-029,DLR-02,20230707,20230711.0,Damage,Low,168,119.5,False,False,0,,Closed
CASE-00273,CON-05048,ACC-00571,VHL-011,DLR-07,20240317,20240318.0,Damage,High,24,37.9,True,False,0,,Closed
CASE-00274,CON-05768,ACC-01199,VHL-021,DLR-03,20240307,20240313.0,Maintenance,Low,168,165.74,False,False,0,,Closed
CASE-00275,CON-02272,ACC-02687,VHL-004,DLR-07,20230306,20230306.0,Warranty,High,24,17.65,False,False,0,,Closed
CASE-00276,CON-04731,ACC-02591,VHL-010,DLR-08,20240506,20240507.0,Maintenance,Medium,72,47.82,False,False,0,,Closed
CASE-00277,CON-05692,ACC-01512,VHL-018,DLR-09,20230304,20230306.0,Maintenance,Medium,72,63.35,False,False,0,,Closed
CASE-00278,CON-05441,ACC-02857,VHL-041,DLR-08,20230304,20230305.0,Maintenance,Low,168,45.98,False,False,0,,Closed
CASE-00279,CON-02324,ACC-01384,VHL-021,DLR-05,20230601,20230606.0,Maintenance,Low,168,134.98,False,False,0,,Closed
CASE-00280,CON-05130,ACC-01883,VHL-007,DLR-01,20240706,20240706.0,Warranty,Critical,4,2.1,False,False,0,,Closed
CASE-00281,CON-02473,ACC-00652,VHL-042,DLR-03,20241228,20241228.0,Damage,High,24,9.93,False,False,0,,Resolved
CASE-00282,CON-00425,ACC-01624,VHL-011,DLR-11,20240427,20240428.0,Recall,High,24,34.59,True,False,0,,Resolved
CASE-00283,CON-00639,ACC-00544,VHL-031,DLR-04,20230306,20230306.0,Maintenance,Medium,72,6.53,False,False,0,,Resolved
CASE-00284,CON-01083,ACC-01957,VHL-045,DLR-07,20230325,20230325.0,Warranty,Medium,72,12.76,False,False,0,,Closed
CASE-00285,CON-05548,ACC-00586,VHL-042,DLR-03,20230407,20230407.0,Warranty,Medium,72,16.83,False,False,0,,Resolved
CASE-00286,CON-05625,ACC-01813,VHL-040,DLR-07,20240627,20240702.0,Damage,Low,168,129.38,False,False,0,,Closed
CASE-00287,CON-01146,ACC-01015,VHL-021,DLR-07,20231004,20231008.0,Maintenance,Low,168,105.6,False,False,0,,Closed
CASE-00288,CON-05394,ACC-01236,VHL-002,DLR-12,20240717,20240718.0,Warranty,Medium,72,31.86,False,False,0,,Closed
CASE-00289,CON-03162,ACC-00462,VHL-032,DLR-04,20240726,20240728.0,Maintenance,Medium,72,64.66,False,False,0,,Resolved
CASE-00290,CON-03169,ACC-02329,VHL-009,DLR-06,20230917,20230918.0,Maintenance,Medium,72,37.09,False,False,0,,Closed
CASE-00291,CON-00113,ACC-01074,VHL-005,DLR-10,20230217,20230217.0,Warranty,Critical,4,6.69,True,False,0,,Closed
CASE-00292,CON-03296,ACC-00338,VHL-045,DLR-07,20240709,20240709.0,Recall,Medium,72,11.52,False,False,0,,Resolved
CASE-00293,CON-02677,ACC-01601,VHL-035,DLR-03,20241031,20241031.0,Maintenance,High,24,16.15,False,False,0,,Resolved
CASE-00294,CON-02003,ACC-00354,VHL-004,DLR-04,20231113,20231113.0,Complaint,Low,168,20.58,False,False,0,,Closed
CASE-00295,CON-05747,ACC-00047,VHL-009,DLR-01,20230506,20230506.0,Warranty,Critical,4,3.24,False,False,0,,Resolved
CASE-00296,CON-00241,ACC-01373,VHL-008,DLR-05,20230330,20230404.0,Damage,Low,168,123.12,False,False,0,,Closed
CASE-00297,CON-02951,ACC-00228,VHL-033,DLR-08,20230220,20230220.0,Maintenance,Medium,72,22.84,False,False,0,,Resolved
CASE-00298,CON-01872,ACC-03035,VHL-008,DLR-12,20240219,20240221.0,Maintenance,Low,168,50.15,False,False,0,,Closed
CASE-00299,CON-00290,ACC-02265,VHL-012,DLR-03,20231004,20231004.0,Damage,High,24,6.94,False,False,0,,Resolved
CASE-00300,CON-00639,ACC-02342,VHL-018,DLR-06,20241027,20241030.0,Maintenance,Medium,72,81.02,True,False,0,,Closed
CASE-00301,CON-03811,ACC-01157,VHL-005,DLR-07,20241217,20241220.0,Damage,Low,168,83.25,False,False,0,,Closed
CASE-00302,CON-01988,ACC-01901,VHL-040,DLR-05,20230725,20230725.0,Maintenance,Critical,4,8.77,True,False,0,,Closed
CASE-00303,CON-00053,ACC-01680,VHL-010,DLR-04,20240130,20240201.0,Warranty,Medium,72,51.77,False,True,2,CASE-REL-00303,Resolved
CASE-00304,CON-00852,ACC-00841,VHL-020,DLR-07,20240704,20240704.0,Maintenance,Low,168,21.34,False,False,0,,Closed
CASE-00305,CON-01897,ACC-02129,VHL-003,DLR-02,20240601,20240601.0,Maintenance,High,24,18.45,False,False,0,,Closed
CASE-00306,CON-00614,ACC-02425,VHL-026,DLR-11,20240104,20240107.0,Maintenance,Medium,72,83.75,True,False,0,,Resolved
CASE-00307,CON-02673,ACC-01303,VHL-045,DLR-07,20230812,20230819.0,Maintenance,Low,168,178.23,True,False,0,,Closed
CASE-00308,CON-03683,ACC-01909,VHL-011,DLR-02,20230316,20230321.0,Maintenance,Low,168,132.17,False,False,0,,Closed
CASE-00309,CON-01292,ACC-02811,VHL-006,DLR-02,20231203,20231203.0,Maintenance,High,24,6.73,False,False,0,,Closed
CASE-00310,CON-02915,ACC-01624,VHL-016,DLR-12,20230415,20230417.0,Maintenance,Medium,72,71.38,False,False,0,,Resolved
CASE-00311,CON-04507,ACC-01024,VHL-036,DLR-08,20231019,20231020.0,Warranty,Low,168,30.95,False,True,1,CASE-REL-00311,Closed
CASE-00312,CON-03050,ACC-02812,VHL-026,DLR-04,20230609,20230609.0,Recall,Medium,72,23.08,False,False,0,,Closed
CASE-00313,CON-05292,ACC-01817,VHL-013,DLR-02,20230114,20230119.0,Damage,Low,168,138.19,False,False,0,,Resolved
CASE-00314,CON-04702,ACC-01775,VHL-011,DLR-01,20241116,20241118.0,Damage,Medium,72,51.09,False,False,0,,Resolved
CASE-00315,CON-02293,ACC-01827,VHL-018,DLR-03,20230603,20230605.0,Complaint,Low,168,50.34,False,False,0,,Closed
CASE-00316,CON-02292,ACC-01569,VHL-006,DLR-01,20240202,20240205.0,Warranty,Low,168,94.03,False,False,0,,Closed
CASE-00317,CON-03930,ACC-02231,VHL-023,DLR-07,20240727,20240728.0,Damage,Medium,72,27.23,False,False,0,,Resolved
CASE-00318,CON-00241,ACC-03189,VHL-015,DLR-10,20230117,20230117.0,Maintenance,High,24,9.86,False,False,0,,Closed
CASE-00319,CON-02031,ACC-02691,VHL-007,DLR-03,20230616,20230618.0,Maintenance,Medium,72,54.65,False,False,0,,Closed
CASE-00320,CON-02907,ACC-00712,VHL-025,DLR-10,20241120,20241122.0,Warranty,Medium,72,52.04,False,False,0,,Resolved
CASE-00321,CON-01165,ACC-02307,VHL-037,DLR-10,20240524,20240525.0,Complaint,High,24,47.3,True,False,0,,Resolved
CASE-00322,CON-04929,ACC-00897,VHL-015,DLR-01,20230124,20230125.0,Warranty,Medium,72,46.53,False,False,0,,Resolved
CASE-00323,CON-00180,ACC-00606,VHL-004,DLR-06,20230507,20230508.0,Maintenance,High,24,44.39,True,False,0,,Closed
CASE-00324,CON-03241,ACC-02401,VHL-043,DLR-06,20241130,20241201.0,Warranty,Low,168,36.57,False,False,0,,Closed
CASE-00325,CON-01428,ACC-02897,VHL-021,DLR-11,20241130,20241204.0,Complaint,Medium,72,109.88,True,False,0,,Closed
CASE-00326,CON-02413,ACC-00522,VHL-045,DLR-05,20230506,20230510.0,Warranty,Low,168,101.36,False,False,0,,Closed
CASE-00327,CON-02607,ACC-02505,VHL-039,DLR-03,20240214,20240217.0,Warranty,Medium,72,79.18,True,False,0,,Resolved
CASE-00328,CON-00727,ACC-02904,VHL-041,DLR-03,20241217,20241217.0,Recall,High,24,2.25,False,False,0,,Resolved
CASE-00329,CON-00886,ACC-02951,VHL-017,DLR-06,20240518,20240520.0,Warranty,Medium,72,69.96,False,False,0,,Closed
CASE-00330,CON-00831,ACC-01964,VHL-025,DLR-09,20230930,20230930.0,Damage,Medium,72,20.89,False,False,0,,Closed
CASE-00331,CON-00165,ACC-01306,VHL-019,DLR-01,20240730,20240805.0,Maintenance,Low,168,150.52,False,False,0,,Resolved
CASE-00332,CON-04867,ACC-02514,VHL-022,DLR-02,20230219,20230219.0,Complaint,High,24,16.38,False,False,0,,Closed
CASE-00333,CON-01557,ACC-01677,VHL-014,DLR-06,20230203,20230204.0,Recall,High,24,30.73,True,False,0,,Resolved
CASE-00334,CON-04684,ACC-02252,VHL-026,DLR-01,20230620,20230623.0,Damage,Low,168,78.71,False,False,0,,Resolved
CASE-00335,CON-01636,ACC-00398,VHL-031,DLR-10,20240425,20240426.0,Warranty,Low,168,24.78,False,False,0,,Resolved
CASE-00336,CON-02171,ACC-00374,VHL-043,DLR-08,20231014,20231015.0,Recall,Medium,72,31.18,False,False,0,,Resolved
CASE-00337,CON-02158,ACC-00927,VHL-030,DLR-08,20230128,20230130.0,Damage,Medium,72,51.97,False,False,0,,Resolved
CASE-00338,CON-04832,ACC-00932,VHL-027,DLR-09,20240430,20240501.0,Maintenance,High,24,34.34,True,False,0,,Closed
CASE-00339,CON-01931,ACC-01951,VHL-037,DLR-08,20240921,20240924.0,Maintenance,Medium,72,74.15,True,False,0,,Closed
CASE-00340,CON-05082,ACC-00604,VHL-044,DLR-10,20240111,20240111.0,Warranty,High,24,23.66,False,False,0,,Closed
CASE-00341,CON-05597,ACC-01784,VHL-006,DLR-07,20230330,20230330.0,Warranty,High,24,15.09,False,False,0,,Closed
CASE-00342,CON-04558,ACC-01628,VHL-025,DLR-02,20240805,20240805.0,Maintenance,High,24,22.18,False,False,0,,Resolved
CASE-00343,CON-03438,ACC-00461,VHL-034,DLR-10,20240523,20240528.0,Maintenance,Low,168,130.31,False,False,0,,Closed
CASE-00344,CON-02344,ACC-02194,VHL-007,DLR-10,20241103,20241103.0,Complaint,High,24,16.41,False,False,0,,Closed
CASE-00345,CON-05065,ACC-02494,VHL-010,DLR-07,20230503,20230505.0,Recall,Medium,72,64.01,False,False,0,,Closed
CASE-00346,CON-03052,ACC-00083,VHL-018,DLR-08,20230131,20230131.0,Maintenance,High,24,20.54,False,False,0,,Closed
CASE-00347,CON-02462,ACC-03047,VHL-009,DLR-04,20240512,20240512.0,Maintenance,High,24,11.17,False,False,0,,Closed
CASE-00348,CON-03969,ACC-03111,VHL-027,DLR-04,20230515,20230517.0,Maintenance,Medium,72,58.24,False,False,0,,Resolved
CASE-00349,CON-04295,ACC-02330,VHL-009,DLR-07,20240530,20240604.0,Warranty,Low,168,142.57,False,False,0,,Closed
CASE-00350,CON-02245,ACC-01509,VHL-013,DLR-12,20241029,20241029.0,Damage,Medium,72,14.18,False,False,0,,Resolved
CASE-00351,CON-01455,ACC-01944,VHL-029,DLR-10,20230926,20230928.0,Maintenance,Medium,72,65.04,False,False,0,,Closed
CASE-00352,CON-03167,ACC-00204,VHL-002,DLR-05,20240515,20240519.0,Warranty,Medium,72,113.21,True,False,0,,Closed
CASE-00353,CON-00165,ACC-03197,VHL-033,DLR-07,20230711,20230711.0,Complaint,Medium,72,14.73,False,False,0,,Closed
CASE-00354,CON-05266,ACC-01128,VHL-020,DLR-10,20230610,20230610.0,Maintenance,Medium,72,22.63,False,False,0,,Closed
CASE-00355,CON-04789,ACC-00420,VHL-026,DLR-10,20240506,20240506.0,Warranty,Critical,4,9.12,True,False,0,,Closed
CASE-00356,CON-03947,ACC-00262,VHL-007,DLR-11,20230720,20230722.0,Maintenance,Low,168,55.19,False,False,0,,Closed
CASE-00357,CON-01544,ACC-00615,VHL-020,DLR-11,20241123,20241129.0,Maintenance,Low,168,145.74,False,False,0,,Closed
CASE-00358,CON-01147,ACC-02955,VHL-044,DLR-06,20231019,20231021.0,Warranty,Medium,72,65.86,False,False,0,,Closed
CASE-00359,CON-02812,ACC-02976,VHL-013,DLR-10,20240225,20240226.0,Recall,Medium,72,37.4,False,False,0,,Closed
CASE-00360,CON-05388,ACC-02287,VHL-011,DLR-05,20230915,20230917.0,Warranty,Low,168,52.35,False,False,0,,Closed
CASE-00361,CON-05362,ACC-00366,VHL-022,DLR-11,20230511,20230514.0,Warranty,Low,168,77.59,False,False,0,,Closed
CASE-00362,CON-03855,ACC-00220,VHL-008,DLR-08,20240227,20240301.0,Damage,Medium,72,75.88,True,False,0,,Closed
CASE-00363,CON-04341,ACC-01223,VHL-025,DLR-11,20240101,20240101.0,Maintenance,High,24,23.83,False,False,0,,Resolved
CASE-00364,CON-02592,ACC-02932,VHL-010,DLR-08,20241221,20241227.0,Warranty,Low,168,165.92,False,False,0,,Resolved
CASE-00365,CON-04721,ACC-03132,VHL-011,DLR-04,20231124,20231125.0,Warranty,High,24,27.54,True,False,0,,Closed
CASE-00366,CON-00039,ACC-00155,VHL-025,DLR-08,20231106,20231107.0,Maintenance,High,24,45.46,True,False,0,,Closed
CASE-00367,CON-00034,ACC-02567,VHL-044,DLR-01,20240120,20240122.0,Damage,Low,168,60.69,False,False,0,,Resolved
CASE-00368,CON-00535,ACC-00188,VHL-011,DLR-05,20240103,20240107.0,Maintenance,Low,168,105.03,False,False,0,,Resolved
CASE-00369,CON-04016,ACC-01472,VHL-022,DLR-03,20241007,20241012.0,Damage,Low,168,138.67,False,False,0,,Resolved
CASE-00370,CON-00180,ACC-02416,VHL-014,DLR-03,20230610,20230615.0,Maintenance,Low,168,135.57,False,False,0,,Closed
CASE-00371,CON-00399,ACC-02433,VHL-040,DLR-09,20240409,20240409.0,Complaint,Medium,72,7.3,False,False,0,,Closed
CASE-00372,CON-03887,ACC-02875,VHL-017,DLR-09,20231002,20231003.0,Warranty,Medium,72,25.87,False,False,0,,Closed
CASE-00373,CON-01124,ACC-01716,VHL-045,DLR-10,20230712,20230713.0,Damage,Low,168,30.37,False,False,0,,Resolved
CASE-00374,CON-01637,ACC-03187,VHL-039,DLR-04,20230314,20230316.0,Maintenance,Medium,72,52.43,False,False,0,,Resolved
CASE-00375,CON-05638,ACC-01969,VHL-014,DLR-08,20230125,20230131.0,Maintenance,Low,168,153.47,False,False,0,,Closed
CASE-00376,CON-04192,ACC-00308,VHL-006,DLR-03,20240430,20240502.0,Damage,Low,168,48.06,False,False,0,,Closed
CASE-00377,CON-00818,ACC-00716,VHL-004,DLR-08,20230728,20230728.0,Damage,High,24,16.89,False,False,0,,Closed
CASE-00378,CON-01134,ACC-02718,VHL-001,DLR-01,20230322,20230326.0,Recall,Medium,72,117.87,True,False,0,,Resolved
CASE-00379,CON-01499,ACC-00467,VHL-022,DLR-06,20240616,20240616.0,Maintenance,Critical,4,1.85,False,False,0,,Closed
CASE-00380,CON-00927,ACC-00543,VHL-011,DLR-11,20240730,20240806.0,Recall,Low,168,179.9,True,False,0,,Closed
CASE-00381,CON-03590,ACC-00743,VHL-044,DLR-10,20240302,20240302.0,Maintenance,High,24,20.98,False,False,0,,Closed
CASE-00382,CON-03999,ACC-00463,VHL-031,DLR-03,20240612,20240614.0,Complaint,Medium,72,49.23,False,True,2,CASE-REL-00382,Closed
CASE-00383,CON-04629,ACC-00918,VHL-037,DLR-12,20240116,20240117.0,Complaint,Medium,72,40.52,False,False,0,,Resolved
CASE-00384,CON-02833,ACC-02719,VHL-031,DLR-04,20240425,20240429.0,Recall,Medium,72,99.02,True,False,0,,Closed
CASE-00385,CON-04142,ACC-01923,VHL-011,DLR-11,20230204,20230204.0,Damage,High,24,12.82,False,False,0,,Resolved
CASE-00386,CON-01825,ACC-02255,VHL-033,DLR-01,20241207,20241208.0,Recall,Medium,72,36.3,False,False,0,,Closed
CASE-00387,CON-02590,ACC-00487,VHL-029,DLR-08,20231121,20231121.0,Complaint,High,24,10.88,False,True,1,CASE-REL-00387,Closed
CASE-00388,CON-05223,ACC-01248,VHL-040,DLR-10,20240820,20240821.0,Complaint,Medium,72,36.11,False,False,0,,Closed
CASE-00389,CON-04589,ACC-03144,VHL-022,DLR-08,20240812,20240814.0,Maintenance,Medium,72,53.25,False,False,0,,Resolved
CASE-00390,CON-02797,ACC-01455,VHL-001,DLR-04,20240704,20240704.0,Damage,Critical,4,2.33,False,False,0,,Closed
CASE-00391,CON-01151,ACC-02937,VHL-032,DLR-03,20230129,20230129.0,Damage,Medium,72,18.93,False,False,0,,Resolved
CASE-00392,CON-01562,ACC-02936,VHL-030,DLR-04,20240910,20240910.0,Maintenance,High,24,15.93,False,False,0,,Closed
CASE-00393,CON-05395,ACC-02414,VHL-030,DLR-08,20230327,20230330.0,Complaint,Low,168,94.74,False,True,1,CASE-REL-00393,Closed
CASE-00394,CON-01452,ACC-02834,VHL-033,DLR-08,20240831,20240831.0,Maintenance,High,24,10.52,False,False,0,,Closed
CASE-00395,CON-03430,ACC-02495,VHL-025,DLR-09,20241003,20241003.0,Complaint,High,24,23.2,False,False,0,,Closed
