opportunity_id,lead_id,account_id,contact_id,vehicle_id,dealer_id,stage,deal_value_eur,discount_pct,net_revenue_eur,close_date_key,sales_cycle_days,lost_reason,probability_pct
OPP-00206,LD-00377,ACC-01693,CON-05681,VHL-001,DLR-11,Closed Won,18000.0,2.01,17638.2,20230223.0,36,,100
OPP-00207,LD-01201,ACC-02562,CON-05141,VHL-035,DLR-05,Qualified,16000.0,6.65,14936.0,,38,,25
OPP-00208,LD-09287,ACC-02250,CON-02018,VHL-005,DLR-09,Closed Won,30000.0,2.41,29277.0,20241005.0,24,,100
OPP-00209,LD-05553,ACC-00498,CON-01108,VHL-029,DLR-05,Proposal,37000.0,4.8,35224.0,,38,,50
OPP-00210,LD-09547,ACC-02908,CON-04049,VHL-028,DLR-08,Qualified,51000.0,7.54,47154.6,,22,,25
OPP-00211,LD-09196,ACC-00382,CON-00149,VHL-028,DLR-08,Proposal,51000.0,6.91,47475.9,,33,,50
OPP-00212,LD-01234,ACC-01891,CON-02422,VHL-011,DLR-03,Negotiation,34000.0,7.89,31317.4,,14,,75
OPP-00213,LD-13202,ACC-02042,CON-02349,VHL-012,DLR-07,Closed Lost,70000.0,8.48,64064.0,20230620.0,16,No Decision,0
OPP-00214,LD-11011,ACC-01977,CON-03474,VHL-020,DLR-02,Negotiation,25000.0,8.14,22965.0,,33,,75
OPP-00215,LD-12023,ACC-01572,CON-05368,VHL-033,DLR-10,Closed Lost,28000.0,5.18,26549.6,20240102.0,16,Competitor,0
OPP-00216,LD-08873,ACC-00286,CON-02511,VHL-015,DLR-07,Closed Won,48000.0,7.97,44174.4,20240331.0,15,,100
OPP-00217,LD-03059,ACC-01393,CON-03181,VHL-032,DLR-12,Negotiation,58000.0,8.82,52884.4,,33,,75
OPP-00218,LD-00134,ACC-01159,CON-00797,VHL-016,DLR-02,Closed Lost,19000.0,8.09,17462.9,20230204.0,7,Delay,0
OPP-00219,LD-05381,ACC-00609,CON-03452,VHL-012,DLR-09,Closed Won,70000.0,6.64,65352.0,20241111.0,38,,100
OPP-00220,LD-05721,ACC-02261,CON-01216,VHL-036,DLR-05,Closed Won,39000.0,4.39,37287.9,20230308.0,39,,100
OPP-00221,LD-07491,ACC-00773,CON-04073,VHL-019,DLR-06,Closed Won,29000.0,5.89,27291.9,20230530.0,27,,100
OPP-00222,LD-00417,ACC-00957,CON-04917,VHL-031,DLR-11,Closed Lost,45000.0,5.13,42691.5,20230405.0,31,No Decision,0
OPP-00223,LD-02390,ACC-02889,CON-03202,VHL-012,DLR-09,Closed Won,70000.0,4.55,66815.0,20231018.0,37,,100
OPP-00224,LD-02578,ACC-02029,CON-00484,VHL-045,DLR-10,Closed Lost,85000.0,4.43,81234.5,20230718.0,27,No Decision,0
OPP-00225,LD-00666,ACC-00412,CON-03749,VHL-016,DLR-06,Proposal,19000.0,10.22,17058.2,,28,,50
OPP-00226,LD-13678,ACC-00063,CON-01584,VHL-005,DLR-07,Closed Lost,30000.0,6.4,28080.0,20230524.0,36,Delay,0
OPP-00227,LD-01843,ACC-00307,CON-05626,VHL-028,DLR-12,Closed Won,51000.0,8.39,46721.1,20230726.0,16,,100
OPP-00228,LD-01729,ACC-02553,CON-01451,VHL-024,DLR-02,Closed Won,24000.0,11.22,21307.2,20240904.0,28,,100
OPP-00229,LD-05944,ACC-02763,CON-03568,VHL-029,DLR-08,Closed Won,37000.0,8.35,33910.5,20240613.0,28,,100
OPP-00230,LD-03443,ACC-02568,CON-03420,VHL-033,DLR-03,Closed Won,28000.0,5.92,26342.4,20240715.0,27,,100
OPP-00231,LD-13541,ACC-02530,CON-02899,VHL-029,DLR-08,Closed Won,37000.0,9.33,33547.9,20240408.0,9,,100
OPP-00232,LD-08488,ACC-00932,CON-02759,VHL-034,DLR-11,Qualified,40000.0,7.55,36980.0,,25,,25
OPP-00233,LD-02994,ACC-03115,CON-02698,VHL-022,DLR-06,Closed Won,41000.0,6.41,38371.9,20241030.0,13,,100
OPP-00234,LD-09385,ACC-00682,CON-02396,VHL-011,DLR-07,Closed Won,34000.0,8.98,30946.8,20231027.0,35,,100
OPP-00235,LD-10150,ACC-01329,CON-04362,VHL-017,DLR-05,Closed Won,27000.0,10.63,24129.9,20231201.0,9,,100
OPP-00236,LD-00439,ACC-01765,CON-00225,VHL-025,DLR-05,Closed Won,69000.0,5.14,65453.4,20240725.0,30,,100
OPP-00237,LD-07101,ACC-02793,CON-02932,VHL-039,DLR-01,Proposal,58000.0,4.19,55569.8,,54,,50
OPP-00238,LD-03083,ACC-02497,CON-01717,VHL-021,DLR-01,Closed Won,38000.0,4.03,36468.6,20230717.0,12,,100
OPP-00239,LD-08932,ACC-02039,CON-01793,VHL-013,DLR-10,Closed Lost,28000.0,8.2,25704.0,20231204.0,22,No Decision,0
OPP-00240,LD-09633,ACC-01883,CON-01576,VHL-010,DLR-05,Proposal,17000.0,5.23,16110.9,,23,,50
OPP-00241,LD-15860,ACC-01179,CON-00681,VHL-028,DLR-05,Negotiation,51000.0,2.58,49684.2,,36,,75
OPP-00242,LD-04307,ACC-01416,CON-04836,VHL-031,DLR-10,Closed Won,45000.0,3.92,43236.0,20230720.0,35,,100
OPP-00243,LD-03866,ACC-02828,CON-00071,VHL-022,DLR-03,Closed Lost,41000.0,5.79,38626.1,20241226.0,34,Competitor,0
OPP-00244,LD-05384,ACC-01980,CON-05305,VHL-026,DLR-01,Closed Won,43000.0,4.29,41155.3,20240117.0,31,,100
OPP-00245,LD-15105,ACC-02355,CON-04687,VHL-044,DLR-07,Proposal,71000.0,3.29,68664.1,,40,,50
OPP-00246,LD-07134,ACC-02697,CON-04020,VHL-036,DLR-05,Negotiation,39000.0,5.2,36972.0,,19,,75
OPP-00247,LD-09307,ACC-02484,CON-04989,VHL-010,DLR-03,Closed Won,17000.0,2.06,16649.8,20240109.0,10,,100
OPP-00248,LD-10032,ACC-03178,CON-00495,VHL-027,DLR-01,Closed Won,47000.0,10.0,42300.0,20240902.0,25,,100
OPP-00249,LD-11059,ACC-00898,CON-02745,VHL-023,DLR-06,Closed Won,52000.0,7.96,47860.8,20230828.0,29,,100
OPP-00250,LD-15990,ACC-02574,CON-05262,VHL-017,DLR-02,Closed Won,27000.0,8.09,24815.7,20230526.0,15,,100
OPP-00251,LD-15540,ACC-01266,CON-05531,VHL-038,DLR-03,Qualified,52000.0,4.76,49524.8,,20,,25
OPP-00252,LD-06304,ACC-03000,CON-02015,VHL-023,DLR-04,Closed Won,52000.0,2.8,50544.0,20240506.0,30,,100
OPP-00253,LD-02303,ACC-03062,CON-05773,VHL-004,DLR-05,Proposal,32000.0,8.37,29321.6,,27,,50
OPP-00254,LD-08125,ACC-01499,CON-05139,VHL-038,DLR-08,Closed Won,52000.0,2.41,50746.8,20231113.0,52,,100
OPP-00255,LD-03994,ACC-01053,CON-04679,VHL-042,DLR-04,Closed Won,62000.0,7.39,57418.2,20241007.0,28,,100
OPP-00256,LD-05551,ACC-03058,CON-04756,VHL-024,DLR-06,Closed Lost,24000.0,12.89,20906.4,20230627.0,25,No Decision,0
OPP-00257,LD-14041,ACC-00577,CON-04429,VHL-013,DLR-07,Closed Won,28000.0,5.75,26390.0,20230206.0,11,,100
OPP-00258,LD-00527,ACC-02283,CON-03509,VHL-011,DLR-06,Closed Won,34000.0,3.8,32708.0,20230518.0,32,,100
OPP-00259,LD-06365,ACC-01084,CON-00474,VHL-020,DLR-11,Closed Won,25000.0,9.62,22595.0,20241109.0,7,,100
OPP-00260,LD-00637,ACC-02395,CON-00307,VHL-037,DLR-05,Closed Won,45000.0,4.18,43119.0,20241126.0,34,,100
OPP-00261,LD-14746,ACC-00444,CON-05506,VHL-043,DLR-06,Closed Won,82000.0,5.47,77514.6,20231119.0,41,,100
OPP-00262,LD-00179,ACC-02499,CON-04166,VHL-024,DLR-07,Closed Won,24000.0,6.74,22382.4,20240216.0,27,,100
OPP-00263,LD-08229,ACC-02872,CON-05149,VHL-005,DLR-02,Negotiation,30000.0,2.44,29268.0,,36,,75
OPP-00264,LD-05162,ACC-00186,CON-04689,VHL-045,DLR-09,Negotiation,85000.0,3.45,82067.5,,26,,75
OPP-00265,LD-13310,ACC-00476,CON-04678,VHL-014,DLR-06,Closed Lost,33000.0,5.04,31336.8,20230905.0,38,Competitor,0
OPP-00266,LD-09168,ACC-01520,CON-04501,VHL-036,DLR-05,Closed Lost,39000.0,2.22,38134.2,20241206.0,47,Delay,0
OPP-00267,LD-02108,ACC-02406,CON-02291,VHL-035,DLR-11,Closed Won,16000.0,11.01,14238.4,20240210.0,33,,100
OPP-00268,LD-04119,ACC-02683,CON-04519,VHL-027,DLR-06,Closed Won,47000.0,3.89,45171.7,20240721.0,33,,100
OPP-00269,LD-14241,ACC-01146,CON-02310,VHL-024,DLR-06,Qualified,24000.0,6.41,22461.6,,33,,25
OPP-00270,LD-15042,ACC-01822,CON-01597,VHL-034,DLR-10,Qualified,40000.0,5.46,37816.0,,35,,25
OPP-00271,LD-13644,ACC-02809,CON-00989,VHL-045,DLR-01,Closed Lost,85000.0,8.7,77605.0,20231217.0,24,Competitor,0
OPP-00272,LD-07059,ACC-01631,CON-00380,VHL-030,DLR-09,Closed Lost,31000.0,9.59,28027.1,20240712.0,10,Competitor,0
OPP-00273,LD-10855,ACC-00376,CON-00652,VHL-019,DLR-02,Closed Lost,29000.0,12.94,25247.4,20240919.0,36,Delay,0
OPP-00274,LD-10128,ACC-00208,CON-01123,VHL-039,DLR-04,Closed Won,58000.0,5.18,54995.6,20230928.0,19,,100
OPP-00275,LD-00538,ACC-02313,CON-03086,VHL-042,DLR-03,Closed Won,62000.0,2.7,60326.0,20230801.0,26,,100
OPP-00276,LD-11290,ACC-02402,CON-04333,VHL-014,DLR-12,Proposal,33000.0,7.81,30422.7,,20,,50
OPP-00277,LD-04336,ACC-03172,CON-02769,VHL-026,DLR-08,Proposal,43000.0,9.46,38932.2,,28,,50
OPP-00278,LD-04037,ACC-01136,CON-01264,VHL-027,DLR-12,Proposal,47000.0,9.7,42441.0,,7,,50
OPP-00279,LD-09916,ACC-02213,CON-02031,VHL-041,DLR-01,Closed Won,48000.0,2.01,47035.2,20231230.0,26,,100
OPP-00280,LD-05344,ACC-00540,CON-05351,VHL-007,DLR-04,Negotiation,39000.0,3.22,37744.2,,8,,75
OPP-00281,LD-05788,ACC-02412,CON-03208,VHL-011,DLR-11,Qualified,34000.0,7.53,31439.8,,22,,25
OPP-00282,LD-14635,ACC-00520,CON-02969,VHL-038,DLR-10,Closed Won,52000.0,2.22,50845.6,20241110.0,21,,100
OPP-00283,LD-01598,ACC-01951,CON-02464,VHL-015,DLR-11,Closed Won,48000.0,6.21,45019.2,20240916.0,11,,100
OPP-00284,LD-14669,ACC-00447,CON-03548,VHL-037,DLR-04,Closed Won,45000.0,3.53,43411.5,20240621.0,55,,100
OPP-00285,LD-08592,ACC-02979,CON-00297,VHL-007,DLR-06,Closed Won,39000.0,3.77,37529.7,20231125.0,9,,100
OPP-00286,LD-01838,ACC-01877,CON-01199,VHL-017,DLR-06,Closed Won,27000.0,10.3,24219.0,20241206.0,26,,100
OPP-00287,LD-02469,ACC-01646,CON-03723,VHL-004,DLR-02,Closed Won,32000.0,2.25,31280.0,20241205.0,37,,100
OPP-00288,LD-01809,ACC-00302,CON-01775,VHL-040,DLR-08,Closed Won,68000.0,1.76,66803.2,20230927.0,46,,100
OPP-00289,LD-15663,ACC-00270,CON-04267,VHL-041,DLR-05,Closed Lost,48000.0,3.9,46128.0,20230605.0,27,Competitor,0
OPP-00290,LD-12906,ACC-01561,CON-04994,VHL-033,DLR-06,Closed Won,28000.0,7.77,25824.4,20240917.0,27,,100
OPP-00291,LD-02078,ACC-02071,CON-05586,VHL-018,DLR-09,Closed Lost,35000.0,8.34,32081.0,20241231.0,36,Price,0
OPP-00292,LD-05497,ACC-02953,CON-03111,VHL-045,DLR-06,Qualified,85000.0,5.21,80571.5,,53,,25
OPP-00293,LD-08255,ACC-01695,CON-02175,VHL-045,DLR-05,Closed Won,85000.0,4.01,81591.5,20241230.0,32,,100
OPP-00294,LD-15757,ACC-02989,CON-02583,VHL-002,DLR-05,Closed Won,22000.0,5.63,20761.4,20231201.0,33,,100
OPP-00295,LD-12929,ACC-01534,CON-00341,VHL-032,DLR-07,Qualified,58000.0,5.91,54572.2,,23,,25
OPP-00296,LD-00064,ACC-00275,CON-05787,VHL-014,DLR-03,Closed Lost,33000.0,8.87,30072.9,20230522.0,37,Competitor,0
OPP-00297,LD-13262,ACC-00533,CON-00731,VHL-043,DLR-04,Qualified,82000.0,3.59,79056.2,,41,,25
OPP-00298,LD-05443,ACC-02745,CON-03907,VHL-023,DLR-01,Closed Won,52000.0,7.78,47954.4,20231210.0,28,,100
OPP-00299,LD-15172,ACC-02954,CON-05099,VHL-036,DLR-03,Proposal,39000.0,3.12,37783.2,,45,,50
OPP-00300,LD-03758,ACC-01441,CON-02681,VHL-023,DLR-12,Qualified,52000.0,4.8,49504.0,,26,,25
OPP-00301,LD-11651,ACC-02690,CON-03215,VHL-039,DLR-06,Proposal,58000.0,4.04,55656.8,,27,,50
OPP-00302,LD-11436,ACC-02279,CON-02383,VHL-027,DLR-12,Closed Won,47000.0,10.13,42238.9,20230311.0,29,,100
OPP-00303,LD-08525,ACC-00927,CON-00109,VHL-038,DLR-05,Closed Won,52000.0,6.34,48703.2,20230314.0,54,,100
OPP-00304,LD-12615,ACC-02495,CON-04398,VHL-025,DLR-04,Closed Won,69000.0,10.11,62024.1,20240215.0,8,,100
OPP-00305,LD-08216,ACC-00119,CON-02636,VHL-026,DLR-12,Closed Lost,43000.0,11.62,38003.4,20230511.0,24,Competitor,0
OPP-00306,LD-05976,ACC-01438,CON-04939,VHL-042,DLR-03,Closed Won,62000.0,3.16,60040.8,20230401.0,39,,100
OPP-00307,LD-09528,ACC-00286,CON-03882,VHL-015,DLR-08,Qualified,48000.0,8.09,44116.8,,32,,25
OPP-00308,LD-12197,ACC-00376,CON-00779,VHL-019,DLR-12,Proposal,29000.0,7.57,26804.7,,8,,50
OPP-00309,LD-01111,ACC-01859,CON-01912,VHL-015,DLR-07,Closed Won,48000.0,3.72,46214.4,20240519.0,33,,100
OPP-00310,LD-06045,ACC-03182,CON-03045,VHL-013,DLR-02,Closed Won,28000.0,4.96,26611.2,20241011.0,27,,100
OPP-00311,LD-10077,ACC-00638,CON-04050,VHL-035,DLR-11,Closed Lost,16000.0,9.06,14550.4,20230909.0,10,Competitor,0
OPP-00312,LD-00273,ACC-01815,CON-01780,VHL-004,DLR-09,Closed Won,32000.0,7.39,29635.2,20230226.0,24,,100
OPP-00313,LD-13634,ACC-01697,CON-02790,VHL-032,DLR-03,Closed Won,58000.0,6.87,54015.4,20230505.0,35,,100
OPP-00314,LD-09473,ACC-01414,CON-00739,VHL-030,DLR-01,Negotiation,31000.0,8.54,28352.6,,14,,75
OPP-00315,LD-12587,ACC-01994,CON-04788,VHL-036,DLR-08,Closed Won,39000.0,2.98,37837.8,20240828.0,55,,100
OPP-00316,LD-06935,ACC-01619,CON-00547,VHL-016,DLR-03,Closed Won,19000.0,5.28,17996.8,20241231.0,21,,100
OPP-00317,LD-10065,ACC-01235,CON-02672,VHL-033,DLR-04,Closed Lost,28000.0,3.1,27132.0,20240422.0,20,No Decision,0
OPP-00318,LD-12543,ACC-01344,CON-02034,VHL-007,DLR-08,Closed Won,39000.0,8.11,35837.1,20240924.0,25,,100
OPP-00319,LD-12674,ACC-00720,CON-03193,VHL-024,DLR-08,Proposal,24000.0,6.48,22444.8,,34,,50
OPP-00320,LD-14125,ACC-02050,CON-02982,VHL-013,DLR-09,Proposal,28000.0,5.73,26395.6,,21,,50
OPP-00321,LD-06809,ACC-00296,CON-02104,VHL-020,DLR-01,Closed Won,25000.0,8.51,22872.5,20231028.0,29,,100
OPP-00322,LD-10597,ACC-00077,CON-05613,VHL-038,DLR-09,Closed Won,52000.0,6.19,48781.2,20241126.0,45,,100
OPP-00323,LD-00235,ACC-02359,CON-02452,VHL-038,DLR-10,Closed Won,52000.0,1.55,51194.0,20230928.0,38,,100
OPP-00324,LD-03049,ACC-01186,CON-01035,VHL-014,DLR-06,Closed Won,33000.0,5.24,31270.8,20241023.0,33,,100
OPP-00325,LD-10853,ACC-00704,CON-05780,VHL-002,DLR-06,Proposal,22000.0,2.15,21527.0,,27,,50
OPP-00326,LD-08009,ACC-00361,CON-03599,VHL-025,DLR-01,Closed Won,69000.0,8.06,63438.6,20240731.0,30,,100
OPP-00327,LD-01219,ACC-02413,CON-01422,VHL-033,DLR-10,Closed Won,28000.0,3.45,27034.0,20230320.0,34,,100
OPP-00328,LD-14321,ACC-03055,CON-05413,VHL-038,DLR-12,Closed Won,52000.0,1.55,51194.0,20231203.0,37,,100
OPP-00329,LD-10331,ACC-00313,CON-04461,VHL-003,DLR-11,Closed Won,26000.0,4.66,24788.4,20230609.0,17,,100
OPP-00330,LD-02052,ACC-03180,CON-04128,VHL-013,DLR-07,Closed Won,28000.0,2.91,27185.2,20230411.0,19,,100
OPP-00331,LD-02720,ACC-00968,CON-01977,VHL-034,DLR-01,Closed Won,40000.0,9.05,36380.0,20240930.0,16,,100
OPP-00332,LD-11907,ACC-02468,CON-00834,VHL-019,DLR-04,Proposal,29000.0,4.55,27680.5,,18,,50
OPP-00333,LD-15797,ACC-00726,CON-02830,VHL-011,DLR-05,Proposal,34000.0,7.31,31514.6,,11,,50
OPP-00334,LD-09161,ACC-03091,CON-04885,VHL-013,DLR-03,Closed Lost,28000.0,8.28,25681.6,20230207.0,36,Price,0
OPP-00335,LD-14622,ACC-02570,CON-00157,VHL-021,DLR-02,Closed Won,38000.0,8.63,34720.6,20240206.0,27,,100
OPP-00336,LD-06468,ACC-01812,CON-05601,VHL-021,DLR-08,Negotiation,38000.0,6.02,35712.4,,37,,75
OPP-00337,LD-03068,ACC-01442,CON-04851,VHL-020,DLR-04,Closed Won,25000.0,9.67,22582.5,20241225.0,10,,100
OPP-00338,LD-02173,ACC-00155,CON-05731,VHL-031,DLR-03,Closed Won,45000.0,5.29,42619.5,20240407.0,35,,100
OPP-00339,LD-15033,ACC-02641,CON-00348,VHL-024,DLR-09,Qualified,24000.0,9.15,21804.0,,11,,25
OPP-00340,LD-04312,ACC-02434,CON-03470,VHL-045,DLR-03,Closed Won,85000.0,6.99,79058.5,20230811.0,57,,100
OPP-00341,LD-08012,ACC-01843,CON-04814,VHL-026,DLR-05,Closed Won,43000.0,6.66,40136.2,20230409.0,9,,100
OPP-00342,LD-01945,ACC-01317,CON-04324,VHL-019,DLR-04,Closed Lost,29000.0,8.79,26450.9,20230616.0,19,Price,0
OPP-00343,LD-00734,ACC-00424,CON-02391,VHL-040,DLR-11,Closed Won,68000.0,7.7,62764.0,20240414.0,46,,100
OPP-00344,LD-12421,ACC-02067,CON-03930,VHL-013,DLR-11,Closed Won,28000.0,8.7,25564.0,20230808.0,12,,100
OPP-00345,LD-02884,ACC-01800,CON-01203,VHL-002,DLR-03,Closed Won,22000.0,2.31,21491.8,20240904.0,35,,100
OPP-00346,LD-04406,ACC-01528,CON-05551,VHL-027,DLR-10,Closed Won,47000.0,7.99,43244.7,20241215.0,30,,100
OPP-00347,LD-04808,ACC-02781,CON-02844,VHL-026,DLR-04,Closed Lost,43000.0,6.76,40093.2,20230802.0,28,Price,0
OPP-00348,LD-02960,ACC-01351,CON-01253,VHL-036,DLR-06,Closed Won,39000.0,5.53,36843.3,20240113.0,22,,100
OPP-00349,LD-05749,ACC-01033,CON-05468,VHL-041,DLR-07,Qualified,48000.0,5.07,45566.4,,36,,25
OPP-00350,LD-03140,ACC-01366,CON-05547,VHL-018,DLR-12,Closed Won,35000.0,8.41,32056.5,20240924.0,16,,100
OPP-00351,LD-13333,ACC-01271,CON-02534,VHL-042,DLR-08,Qualified,62000.0,4.98,58912.4,,40,,25
OPP-00352,LD-12790,ACC-00529,CON-03127,VHL-044,DLR-11,Closed Lost,71000.0,7.29,65824.1,20240603.0,43,Price,0
OPP-00353,LD-15635,ACC-02636,CON-02253,VHL-020,DLR-03,Closed Lost,25000.0,5.91,23522.5,20240110.0,31,Delay,0
OPP-00354,LD-15967,ACC-02647,CON-02803,VHL-014,DLR-08,Closed Won,33000.0,7.36,30571.2,20230612.0,12,,100
OPP-00355,LD-00385,ACC-01486,CON-05773,VHL-045,DLR-05,Closed Won,85000.0,4.56,81124.0,20230326.0,19,,100
OPP-00356,LD-00513,ACC-03139,CON-04369,VHL-001,DLR-09,Negotiation,18000.0,8.66,16441.2,,28,,75
OPP-00357,LD-13148,ACC-00635,CON-05232,VHL-007,DLR-07,Closed Won,39000.0,3.81,37514.1,20230130.0,15,,100
OPP-00358,LD-15632,ACC-02080,CON-03218,VHL-020,DLR-02,Qualified,25000.0,9.26,22685.0,,13,,25
OPP-00359,LD-14003,ACC-02712,CON-03375,VHL-002,DLR-09,Closed Won,22000.0,8.68,20090.4,20240517.0,9,,100
OPP-00360,LD-05378,ACC-02447,CON-00854,VHL-015,DLR-05,Closed Won,48000.0,8.13,44097.6,20230202.0,15,,100
OPP-00361,LD-09583,ACC-02954,CON-04181,VHL-025,DLR-05,Closed Won,69000.0,3.96,66267.6,20240914.0,17,,100
OPP-00362,LD-03852,ACC-01820,CON-05575,VHL-040,DLR-11,Closed Won,68000.0,3.88,65361.6,20231015.0,33,,100
OPP-00363,LD-10989,ACC-00959,CON-03335,VHL-013,DLR-07,Closed Won,28000.0,8.02,25754.4,20240316.0,35,,100
OPP-00364,LD-14846,ACC-00795,CON-04924,VHL-005,DLR-02,Closed Won,30000.0,4.48,28656.0,20230413.0,37,,100
OPP-00365,LD-11246,ACC-01892,CON-00050,VHL-018,DLR-08,Closed Won,35000.0,11.02,31143.0,20241102.0,35,,100
OPP-00366,LD-07809,ACC-00664,CON-02352,VHL-012,DLR-09,Closed Won,70000.0,8.22,64246.0,20230502.0,33,,100
OPP-00367,LD-12196,ACC-01025,CON-03496,VHL-041,DLR-01,Closed Won,48000.0,6.61,44827.2,20230426.0,26,,100
OPP-00368,LD-01890,ACC-02272,CON-02451,VHL-006,DLR-06,Qualified,36000.0,5.36,34070.4,,30,,25
OPP-00369,LD-12288,ACC-01168,CON-00021,VHL-001,DLR-01,Closed Lost,18000.0,9.11,16360.2,20240517.0,14,Competitor,0
OPP-00370,LD-12304,ACC-01792,CON-04248,VHL-001,DLR-09,Proposal,18000.0,5.15,17073.0,,16,,50
OPP-00371,LD-10859,ACC-01432,CON-03690,VHL-010,DLR-11,Qualified,17000.0,8.37,15577.1,,35,,25
OPP-00372,LD-11455,ACC-02057,CON-03487,VHL-035,DLR-10,Closed Lost,16000.0,7.06,14870.4,20241026.0,32,Competitor,0
OPP-00373,LD-12163,ACC-00116,CON-01046,VHL-009,DLR-12,Closed Won,35000.0,2.65,34072.5,20230329.0,21,,100
OPP-00374,LD-14007,ACC-00599,CON-05272,VHL-025,DLR-11,Negotiation,69000.0,3.29,66729.9,,28,,75
OPP-00375,LD-10805,ACC-02852,CON-02095,VHL-045,DLR-06,Proposal,85000.0,2.72,82688.0,,48,,50
OPP-00376,LD-05955,ACC-01838,CON-00614,VHL-028,DLR-07,Closed Won,51000.0,9.33,46241.7,20230830.0,37,,100
OPP-00377,LD-08559,ACC-01049,CON-05253,VHL-003,DLR-11,Closed Won,26000.0,9.25,23595.0,20231212.0,8,,100
OPP-00378,LD-00540,ACC-00456,CON-01139,VHL-029,DLR-09,Proposal,37000.0,3.7,35631.0,,34,,50
OPP-00379,LD-08018,ACC-00196,CON-01193,VHL-005,DLR-04,Closed Won,30000.0,3.9,28830.0,20241224.0,14,,100
OPP-00380,LD-07671,ACC-00258,CON-05694,VHL-018,DLR-02,Negotiation,35000.0,7.61,32336.5,,36,,75
OPP-00381,LD-05559,ACC-02589,CON-00259,VHL-007,DLR-11,Proposal,39000.0,8.34,35747.4,,8,,50
OPP-00382,LD-11718,ACC-01194,CON-05470,VHL-031,DLR-12,Closed Won,45000.0,4.68,42894.0,20230203.0,16,,100
OPP-00383,LD-04700,ACC-02338,CON-00447,VHL-012,DLR-04,Closed Won,70000.0,6.92,65156.0,20240926.0,22,,100
OPP-00384,LD-13955,ACC-02145,CON-01431,VHL-040,DLR-10,Closed Won,68000.0,5.65,64158.0,20241202.0,23,,100
OPP-00385,LD-00757,ACC-01600,CON-01664,VHL-012,DLR-11,Closed Lost,70000.0,2.68,68124.0,20231209.0,8,No Decision,0
OPP-00386,LD-06953,ACC-01039,CON-03365,VHL-026,DLR-11,Qualified,43000.0,5.6,40592.0,,30,,25
OPP-00387,LD-04520,ACC-01413,CON-04287,VHL-014,DLR-12,Closed Won,33000.0,4.86,31396.2,20241124.0,11,,100
OPP-00388,LD-00914,ACC-03161,CON-04613,VHL-039,DLR-05,Negotiation,58000.0,4.94,55134.8,,24,,75
OPP-00389,LD-03278,ACC-00182,CON-01528,VHL-035,DLR-08,Closed Won,16000.0,9.31,14510.4,20241119.0,15,,100
OPP-00390,LD-06793,ACC-03192,CON-02768,VHL-022,DLR-08,Closed Won,41000.0,5.55,38724.5,20230215.0,18,,100
OPP-00391,LD-08198,ACC-02588,CON-05545,VHL-025,DLR-09,Closed Won,69000.0,11.33,61182.3,20230410.0,37,,100
OPP-00392,LD-02645,ACC-00152,CON-02276,VHL-027,DLR-04,Proposal,47000.0,3.58,45317.4,,36,,50
OPP-00393,LD-08032,ACC-00172,CON-00493,VHL-043,DLR-08,Negotiation,82000.0,1.26,80966.8,,30,,75
OPP-00394,LD-12613,ACC-02225,CON-04110,VHL-022,DLR-03,Negotiation,41000.0,4.98,38958.2,,32,,75
OPP-00395,LD-01442,ACC-01172,CON-02165,VHL-042,DLR-02,Closed Won,62000.0,1.26,61218.8,20230903.0,30,,100
OPP-00396,LD-06453,ACC-01120,CON-02220,VHL-020,DLR-06,Closed Won,25000.0,9.53,22617.5,20230823.0,28,,100
OPP-00397,LD-13124,ACC-03045,CON-05279,VHL-003,DLR-08,Proposal,26000.0,4.58,24809.2,,32,,50
OPP-00398,LD-04418,ACC-00766,CON-01318,VHL-019,DLR-10,Closed Won,29000.0,11.11,25778.1,20230507.0,28,,100
OPP-00399,LD-11327,ACC-00339,CON-01764,VHL-004,DLR-07,Closed Won,32000.0,5.98,30086.4,20240104.0,24,,100
OPP-00400,LD-01485,ACC-02235,CON-04659,VHL-014,DLR-09,Closed Won,33000.0,2.63,32132.1,20240922.0,18,,100
OPP-00401,LD-04671,ACC-02708,CON-02829,VHL-038,DLR-05,Negotiation,52000.0,1.62,51157.6,,38,,75
OPP-00402,LD-15607,ACC-00683,CON-04206,VHL-015,DLR-09,Negotiation,48000.0,5.12,45542.4,,34,,75
OPP-00403,LD-03914,ACC-02978,CON-04763,VHL-043,DLR-12,Closed Won,82000.0,3.46,79162.8,20240511.0,20,,100
OPP-00404,LD-05573,ACC-01125,CON-00534,VHL-038,DLR-12,Closed Lost,52000.0,4.17,49831.6,20231203.0,45,Delay,0
OPP-00405,LD-14845,ACC-01489,CON-05053,VHL-022,DLR-11,Closed Won,41000.0,3.02,39761.8,20241116.0,32,,100
OPP-00406,LD-07889,ACC-00128,CON-01336,VHL-017,DLR-06,Closed Won,27000.0,9.25,24502.5,20241108.0,17,,100
OPP-00407,LD-06621,ACC-00143,CON-04026,VHL-033,DLR-11,Proposal,28000.0,7.36,25939.2,,35,,50
OPP-00408,LD-01430,ACC-01484,CON-01924,VHL-002,DLR-11,Proposal,22000.0,3.65,21197.0,,30,,50
OPP-00409,LD-06107,ACC-02782,CON-02390,VHL-024,DLR-09,Closed Won,24000.0,7.61,22173.6,20240321.0,16,,100
