account_key,account_id,account_name,account_type,primary_contact_id,industry,country,is_active
379,ACC-00379,Company 0379,Corporate,CON-05358,Retail,Spain,True
380,ACC-00380,Company 0380,Corporate,CON-04334,Logistics,Spain,True
381,ACC-00381,Company 0381,Corporate,CON-00065,Logistics,Spain,False
382,ACC-00382,Company 0382,Corporate,CON-04544,Healthcare,Spain,False
383,ACC-00383,Company 0383,Corporate,CON-02453,Construction,Spain,False
384,ACC-00384,Company 0384,Corporate,CON-00849,Healthcare,Spain,False
385,ACC-00385,Company 0385,Corporate,CON-01101,Retail,Spain,False
386,ACC-00386,Company 0386,Corporate,CON-05753,Logistics,Spain,False
387,ACC-00387,Company 0387,Corporate,CON-00946,Hospitality,Spain,True
388,ACC-00388,Company 0388,Corporate,CON-00877,Construction,Spain,False
389,ACC-00389,Company 0389,Corporate,CON-05654,Logistics,Spain,True
390,ACC-00390,Company 0390,Corporate,CON-05763,Retail,Spain,True
391,ACC-00391,Company 0391,Corporate,CON-02232,Retail,Spain,True
392,ACC-00392,Company 0392,Corporate,CON-02309,Logistics,Spain,True
393,ACC-00393,Company 0393,Corporate,CON-04955,Retail,Spain,True
394,ACC-00394,Company 0394,Corporate,CON-01726,Healthcare,Spain,True
395,ACC-00395,Company 0395,Corporate,CON-02809,Technology,Spain,True
396,ACC-00396,Company 0396,Corporate,CON-01668,Hospitality,Spain,True
397,ACC-00397,Company 0397,Corporate,CON-05196,Retail,Spain,False
398,ACC-00398,Company 0398,Corporate,CON-02163,Technology,Spain,True
399,ACC-00399,Company 0399,Corporate,CON-04141,Healthcare,Spain,True
400,ACC-00400,Company 0400,Corporate,CON-05620,Hospitality,Spain,False
401,ACC-00401,Company 0401,Corporate,CON-02058,Construction,Spain,True
402,ACC-00402,Company 0402,Corporate,CON-00417,Logistics,Spain,True
403,ACC-00403,Company 0403,Corporate,CON-00757,Construction,Spain,True
404,ACC-00404,Company 0404,Corporate,CON-05197,Healthcare,Spain,True
405,ACC-00405,Company 0405,Corporate,CON-05545,Technology,Spain,True
406,ACC-00406,Company 0406,Corporate,CON-02267,Retail,Spain,True
407,ACC-00407,Company 0407,Corporate,CON-00362,Logistics,Spain,True
408,ACC-00408,Company 0408,Corporate,CON-00030,Healthcare,Spain,False
409,ACC-00409,Company 0409,Corporate,CON-02733,Construction,Spain,True
410,ACC-00410,Company 0410,Corporate,CON-01072,Retail,Spain,True
411,ACC-00411,Company 0411,Corporate,CON-05220,Healthcare,Spain,True
412,ACC-00412,Company 0412,Corporate,CON-02146,Retail,Spain,False
413,ACC-00413,Company 0413,Corporate,CON-05626,Construction,Spain,True
414,ACC-00414,Company 0414,Corporate,CON-03620,Logistics,Spain,True
415,ACC-00415,Company 0415,Corporate,CON-04520,Construction,Spain,True
416,ACC-00416,Company 0416,Corporate,CON-03504,Logistics,Spain,False
417,ACC-00417,Company 0417,Corporate,CON-04595,Logistics,Spain,True
418,ACC-00418,Company 0418,Corporate,CON-00080,Healthcare,Spain,False
419,ACC-00419,Company 0419,Corporate,CON-05618,Healthcare,Spain,True
420,ACC-00420,Company 0420,Corporate,CON-00617,Logistics,Spain,False
421,ACC-00421,Company 0421,Corporate,CON-01222,Construction,Spain,True
422,ACC-00422,Company 0422,Corporate,CON-04470,Healthcare,Spain,True
423,ACC-00423,Company 0423,Corporate,CON-00296,Construction,Spain,False
424,ACC-00424,Company 0424,Corporate,CON-03025,Logistics,Spain,True
425,ACC-00425,Company 0425,Corporate,CON-04772,Healthcare,Spain,False
426,ACC-00426,Company 0426,Corporate,CON-04527,Retail,Spain,True
427,ACC-00427,Company 0427,Corporate,CON-01214,Retail,Spain,True
428,ACC-00428,Company 0428,Corporate,CON-03521,Construction,Spain,True
429,ACC-00429,Company 0429,Corporate,CON-01045,Logistics,Spain,True
430,ACC-00430,Company 0430,Corporate,CON-00343,Hospitality,Spain,False
431,ACC-00431,Company 0431,Corporate,CON-02526,Hospitality,Spain,True
432,ACC-00432,Company 0432,Corporate,CON-02988,Hospitality,Spain,True
433,ACC-00433,Company 0433,Corporate,CON-00327,Healthcare,Spain,False
434,ACC-00434,Company 0434,Corporate,CON-02932,Hospitality,Spain,False
435,ACC-00435,Company 0435,Corporate,CON-01721,Hospitality,Spain,True
436,ACC-00436,Company 0436,Corporate,CON-02045,Healthcare,Spain,True
437,ACC-00437,Company 0437,Corporate,CON-00843,Logistics,Spain,False
438,ACC-00438,Company 0438,Corporate,CON-02898,Technology,Spain,True
439,ACC-00439,Company 0439,Corporate,CON-04587,Hospitality,Spain,True
440,ACC-00440,Company 0440,Corporate,CON-05511,Logistics,Spain,False
441,ACC-00441,Company 0441,Corporate,CON-05085,Construction,Spain,True
442,ACC-00442,Company 0442,Corporate,CON-01267,Construction,Spain,True
443,ACC-00443,Company 0443,Corporate,CON-01940,Construction,Spain,True
444,ACC-00444,Company 0444,Corporate,CON-01332,Healthcare,Spain,True
445,ACC-00445,Company 0445,Corporate,CON-01451,Technology,Spain,False
446,ACC-00446,Company 0446,Corporate,CON-03378,Construction,Spain,True
447,ACC-00447,Company 0447,Corporate,CON-00204,Hospitality,Spain,True
448,ACC-00448,Company 0448,Corporate,CON-01470,Retail,Spain,True
449,ACC-00449,Company 0449,Corporate,CON-02722,Logistics,Spain,False
450,ACC-00450,Company 0450,Corporate,CON-03373,Hospitality,Spain,False
451,ACC-00451,Company 0451,Corporate,CON-02033,Hospitality,Spain,True
452,ACC-00452,Company 0452,Corporate,CON-05648,Retail,Spain,False
453,ACC-00453,Company 0453,Corporate,CON-01305,Logistics,Spain,False
454,ACC-00454,Company 0454,Corporate,CON-00886,Logistics,Spain,False
455,ACC-00455,Company 0455,Corporate,CON-03134,Construction,Spain,True
456,ACC-00456,Company 0456,Corporate,CON-00318,Hospitality,Spain,True
457,ACC-00457,Company 0457,Corporate,CON-03856,Logistics,Spain,True
458,ACC-00458,Company 0458,Corporate,CON-01823,Retail,Spain,True
459,ACC-00459,Company 0459,Corporate,CON-01635,Healthcare,Spain,True
460,ACC-00460,Company 0460,Corporate,CON-03771,Healthcare,Spain,False
461,ACC-00461,Company 0461,Corporate,CON-02865,Hospitality,Spain,False
462,ACC-00462,Company 0462,Corporate,CON-02501,Logistics,Spain,True
463,ACC-00463,Company 0463,Corporate,CON-01865,Retail,Spain,False
464,ACC-00464,Company 0464,Corporate,CON-01827,Construction,Spain,False
465,ACC-00465,Company 0465,Corporate,CON-00194,Logistics,Spain,False
466,ACC-00466,Company 0466,Corporate,CON-01583,Retail,Spain,True
467,ACC-00467,Company 0467,Corporate,CON-03265,Logistics,Spain,False
468,ACC-00468,Company 0468,Corporate,CON-02690,Retail,Spain,True
469,ACC-00469,Company 0469,Corporate,CON-02283,Logistics,Spain,True
470,ACC-00470,Company 0470,Corporate,CON-00569,Retail,Spain,True
471,ACC-00471,Company 0471,Corporate,CON-02287,Retail,Spain,False
472,ACC-00472,Company 0472,Corporate,CON-02877,Technology,Spain,True
473,ACC-00473,Company 0473,Corporate,CON-05256,Construction,Spain,True
474,ACC-00474,Company 0474,Corporate,CON-04174,Retail,Spain,False
475,ACC-00475,Company 0475,Corporate,CON-03275,Retail,Spain,True
476,ACC-00476,Company 0476,Corporate,CON-05750,Technology,Spain,False
477,ACC-00477,Company 0477,Corporate,CON-02713,Hospitality,Spain,True
478,ACC-00478,Company 0478,Corporate,CON-00227,Construction,Spain,False
479,ACC-00479,Company 0479,Corporate,CON-00945,Construction,Spain,False
480,ACC-00480,Company 0480,Corporate,CON-02140,Technology,Spain,False
481,ACC-00481,Company 0481,Corporate,CON-01463,Hospitality,Spain,True
482,ACC-00482,Company 0482,Corporate,CON-04757,Logistics,Spain,True
483,ACC-00483,Company 0483,Corporate,CON-02175,Logistics,Spain,True
484,ACC-00484,Company 0484,Corporate,CON-00314,Technology,Spain,False
485,ACC-00485,Company 0485,Corporate,CON-00889,Construction,Spain,True
486,ACC-00486,Company 0486,Corporate,CON-04888,Construction,Spain,True
487,ACC-00487,Company 0487,Corporate,CON-03560,Construction,Spain,True
488,ACC-00488,Company 0488,Corporate,CON-02832,Construction,Spain,True
489,ACC-00489,Company 0489,Corporate,CON-05486,Healthcare,Spain,True
490,ACC-00490,Company 0490,Corporate,CON-03575,Retail,Spain,True
491,ACC-00491,Company 0491,Corporate,CON-04967,Retail,Spain,True
492,ACC-00492,Company 0492,Corporate,CON-04190,Healthcare,Spain,False
493,ACC-00493,Company 0493,Corporate,CON-00948,Technology,Spain,True
494,ACC-00494,Company 0494,Corporate,CON-03156,Technology,Spain,True
495,ACC-00495,Company 0495,Corporate,CON-04724,Construction,Spain,True
496,ACC-00496,Company 0496,Corporate,CON-01558,Healthcare,Spain,False
497,ACC-00497,Company 0497,Corporate,CON-02087,Construction,Spain,False
498,ACC-00498,Company 0498,Corporate,CON-00364,Hospitality,Spain,True
499,ACC-00499,Company 0499,Corporate,CON-03573,Retail,Spain,True
500,ACC-00500,Company 0500,Corporate,CON-00014,Retail,Spain,True
501,ACC-00501,Company 0501,Corporate,CON-04260,Retail,Spain,True
502,ACC-00502,Company 0502,Corporate,CON-04411,Healthcare,Spain,True
503,ACC-00503,Company 0503,Corporate,CON-01615,Construction,Spain,True
504,ACC-00504,Company 0504,Corporate,CON-02984,Construction,Spain,True
505,ACC-00505,Company 0505,Corporate,CON-03534,Technology,Spain,True
506,ACC-00506,Company 0506,Corporate,CON-00574,Retail,Spain,False
507,ACC-00507,Company 0507,Corporate,CON-02705,Hospitality,Spain,True
508,ACC-00508,Company 0508,Corporate,CON-05105,Technology,Spain,True
509,ACC-00509,Company 0509,Corporate,CON-02572,Healthcare,Spain,True
510,ACC-00510,Company 0510,Corporate,CON-01021,Technology,Spain,True
511,ACC-00511,Company 0511,Corporate,CON-02461,Hospitality,Spain,True
512,ACC-00512,Company 0512,Corporate,CON-04155,Construction,Spain,True
513,ACC-00513,Company 0513,Corporate,CON-02534,Hospitality,Spain,True
514,ACC-00514,Company 0514,Corporate,CON-03346,Technology,Spain,True
515,ACC-00515,Company 0515,Corporate,CON-02673,Healthcare,Spain,False
516,ACC-00516,Company 0516,Corporate,CON-03297,Retail,Spain,False
517,ACC-00517,Company 0517,Corporate,CON-02423,Retail,Spain,True
518,ACC-00518,Company 0518,Corporate,CON-04542,Healthcare,Spain,True
519,ACC-00519,Company 0519,Corporate,CON-01043,Technology,Spain,False
520,ACC-00520,Company 0520,Corporate,CON-01572,Hospitality,Spain,True
521,ACC-00521,Company 0521,Corporate,CON-03445,Logistics,Spain,True
522,ACC-00522,Company 0522,Corporate,CON-03106,Hospitality,Spain,True
523,ACC-00523,Company 0523,Corporate,CON-01426,Retail,Spain,True
524,ACC-00524,Company 0524,Corporate,CON-05043,Healthcare,Spain,True
525,ACC-00525,Company 0525,Corporate,CON-04663,Retail,Spain,True
526,ACC-00526,Company 0526,Corporate,CON-02466,Technology,Spain,True
527,ACC-00527,Company 0527,Corporate,CON-03327,Retail,Spain,True
528,ACC-00528,Company 0528,Corporate,CON-04489,Technology,Spain,True
529,ACC-00529,Company 0529,Corporate,CON-00004,Construction,Spain,True
530,ACC-00530,Company 0530,Corporate,CON-02490,Hospitality,Spain,True
531,ACC-00531,Company 0531,Corporate,CON-02351,Logistics,Spain,False
532,ACC-00532,Company 0532,Corporate,CON-01722,Technology,Spain,True
533,ACC-00533,Company 0533,Corporate,CON-03522,Technology,Spain,True
534,ACC-00534,Company 0534,Corporate,CON-04752,Technology,Spain,True
535,ACC-00535,Company 0535,Corporate,CON-05598,Technology,Spain,False
536,ACC-00536,Company 0536,Corporate,CON-02640,Retail,Spain,True
537,ACC-00537,Company 0537,Corporate,CON-03810,Healthcare,Spain,False
538,ACC-00538,Company 0538,Corporate,CON-05387,Healthcare,Spain,True
539,ACC-00539,Company 0539,Corporate,CON-03623,Hospitality,Spain,True
540,ACC-00540,Company 0540,Corporate,CON-01751,Retail,Spain,True
541,ACC-00541,Company 0541,Corporate,CON-04188,Technology,Spain,False
542,ACC-00542,Company 0542,Corporate,CON-03877,Technology,Spain,True
543,ACC-00543,Company 0543,Corporate,CON-01391,Hospitality,Spain,True
544,ACC-00544,Company 0544,Corporate,CON-00695,Construction,Spain,True
545,ACC-00545,Company 0545,Corporate,CON-02325,Retail,Spain,True
546,ACC-00546,Company 0546,Corporate,CON-04223,Healthcare,Spain,True
547,ACC-00547,Company 0547,Corporate,CON-05186,Technology,Spain,True
548,ACC-00548,Company 0548,Corporate,CON-05073,Technology,Spain,True
549,ACC-00549,Company 0549,Corporate,CON-02746,Technology,Spain,True
550,ACC-00550,Company 0550,Corporate,CON-00766,Technology,Spain,True
551,ACC-00551,Company 0551,Corporate,CON-01925,Construction,Spain,True
552,ACC-00552,Company 0552,Corporate,CON-02543,Construction,Spain,True
553,ACC-00553,Company 0553,Corporate,CON-05583,Healthcare,Spain,True
554,ACC-00554,Company 0554,Corporate,CON-01632,Retail,Spain,True
555,ACC-00555,Company 0555,Corporate,CON-01208,Hospitality,Spain,True
556,ACC-00556,Company 0556,Corporate,CON-00201,Healthcare,Spain,True
557,ACC-00557,Company 0557,Corporate,CON-00379,Healthcare,Spain,True
558,ACC-00558,Company 0558,Corporate,CON-05713,Technology,Spain,True
559,ACC-00559,Company 0559,Corporate,CON-03893,Healthcare,Spain,True
560,ACC-00560,Company 0560,Corporate,CON-05008,Hospitality,Spain,True
561,ACC-00561,Company 0561,Corporate,CON-00597,Technology,Spain,False
562,ACC-00562,Company 0562,Corporate,CON-03731,Hospitality,Spain,True
563,ACC-00563,Company 0563,Corporate,CON-03396,Healthcare,Spain,True
564,ACC-00564,Company 0564,Corporate,CON-05160,Construction,Spain,True
565,ACC-00565,Company 0565,Corporate,CON-04716,Construction,Spain,True
566,ACC-00566,Company 0566,Corporate,CON-01593,Healthcare,Spain,False
567,ACC-00567,Company 0567,Corporate,CON-03146,Construction,Spain,True
568,ACC-00568,Company 0568,Corporate,CON-04050,Technology,Spain,True
569,ACC-00569,Company 0569,Corporate,CON-03274,Logistics,Spain,False
570,ACC-00570,Company 0570,Corporate,CON-01999,Retail,Spain,True
571,ACC-00571,Company 0571,Corporate,CON-01209,Retail,Spain,True
572,ACC-00572,Company 0572,Corporate,CON-00046,Logistics,Spain,False
573,ACC-00573,Company 0573,Corporate,CON-00874,Retail,Spain,True
574,ACC-00574,Company 0574,Corporate,CON-03483,Construction,Spain,True
575,ACC-00575,Company 0575,Corporate,CON-01793,Healthcare,Spain,True
576,ACC-00576,Company 0576,Corporate,CON-01441,Construction,Spain,False
577,ACC-00577,Company 0577,Corporate,CON-04244,Technology,Spain,False
578,ACC-00578,Company 0578,Corporate,CON-03806,Healthcare,Spain,False
579,ACC-00579,Company 0579,Corporate,CON-00412,Healthcare,Spain,False
580,ACC-00580,Company 0580,Corporate,CON-04567,Logistics,Spain,True
581,ACC-00581,Company 0581,Corporate,CON-02042,Hospitality,Spain,True
582,ACC-00582,Company 0582,Corporate,CON-00995,Technology,Spain,True
583,ACC-00583,Company 0583,Corporate,CON-03740,Logistics,Spain,True
584,ACC-00584,Company 0584,Corporate,CON-01093,Hospitality,Spain,True
585,ACC-00585,Company 0585,Corporate,CON-03807,Logistics,Spain,True
586,ACC-00586,Company 0586,Corporate,CON-04352,Technology,Spain,True
587,ACC-00587,Company 0587,Corporate,CON-04579,Construction,Spain,True
588,ACC-00588,Company 0588,Corporate,CON-04878,Retail,Spain,True
589,ACC-00589,Company 0589,Corporate,CON-02600,Logistics,Spain,False
590,ACC-00590,Company 0590,Corporate,CON-03626,Hospitality,Spain,True
591,ACC-00591,Company 0591,Corporate,CON-05019,Construction,Spain,True
592,ACC-00592,Company 0592,Corporate,CON-04136,Logistics,Spain,True
593,ACC-00593,Company 0593,Corporate,CON-03496,Retail,Spain,False
594,ACC-00594,Company 0594,Corporate,CON-05273,Technology,Spain,True
595,ACC-00595,Company 0595,Corporate,CON-03653,Healthcare,Spain,True
596,ACC-00596,Company 0596,Corporate,CON-01304,Retail,Spain,False
597,ACC-00597,Company 0597,Corporate,CON-03889,Retail,Spain,True
598,ACC-00598,Company 0598,Corporate,CON-03687,Construction,Spain,False
599,ACC-00599,Company 0599,Corporate,CON-02124,Logistics,Spain,True
600,ACC-00600,Company 0600,Corporate,CON-02026,Construction,Spain,True
601,ACC-00601,Company 0601,Corporate,CON-02272,Construction,Spain,True
602,ACC-00602,Company 0602,Corporate,CON-04271,Hospitality,Spain,True
603,ACC-00603,Company 0603,Corporate,CON-03970,Logistics,Spain,True
604,ACC-00604,Company 0604,Corporate,CON-05135,Technology,Spain,True
605,ACC-00605,Company 0605,Corporate,CON-01960,Healthcare,Spain,True
606,ACC-00606,Company 0606,Corporate,CON-02250,Hospitality,Spain,True
607,ACC-00607,Company 0607,Corporate,CON-03604,Hospitality,Spain,True
608,ACC-00608,Company 0608,Corporate,CON-00635,Technology,Spain,True
609,ACC-00609,Company 0609,Corporate,CON-02341,Technology,Spain,True
610,ACC-00610,Company 0610,Corporate,CON-01921,Logistics,Spain,True
611,ACC-00611,Company 0611,Corporate,CON-02226,Healthcare,Spain,False
612,ACC-00612,Company 0612,Corporate,CON-02752,Healthcare,Spain,True
613,ACC-00613,Company 0613,Corporate,CON-02620,Hospitality,Spain,True
614,ACC-00614,Company 0614,Corporate,CON-04425,Healthcare,Spain,True
615,ACC-00615,Company 0615,Corporate,CON-00661,Construction,Spain,True
616,ACC-00616,Company 0616,Corporate,CON-05673,Retail,Spain,False
617,ACC-00617,Company 0617,Corporate,CON-01236,Technology,Spain,True
618,ACC-00618,Company 0618,Corporate,CON-01895,Technology,Spain,True
619,ACC-00619,Company 0619,Corporate,CON-03138,Hospitality,Spain,True
620,ACC-00620,Company 0620,Corporate,CON-01252,Healthcare,Spain,True
621,ACC-00621,Company 0621,Corporate,CON-01753,Hospitality,Spain,True
622,ACC-00622,Company 0622,Corporate,CON-00527,Retail,Spain,True
623,ACC-00623,Company 0623,Corporate,CON-03399,Logistics,Spain,False
624,ACC-00624,Company 0624,Corporate,CON-03340,Construction,Spain,True
625,ACC-00625,Company 0625,Corporate,CON-02711,Retail,Spain,True
626,ACC-00626,Company 0626,Corporate,CON-04446,Retail,Spain,False
627,ACC-00627,Company 0627,Corporate,CON-03817,Retail,Spain,True
628,ACC-00628,Company 0628,Corporate,CON-03407,Logistics,Spain,False
629,ACC-00629,Company 0629,Corporate,CON-00511,Construction,Spain,False
630,ACC-00630,Company 0630,Corporate,CON-01695,Retail,Spain,True
631,ACC-00631,Company 0631,Corporate,CON-03442,Logistics,Spain,True
632,ACC-00632,Company 0632,Corporate,CON-03191,Technology,Spain,True
633,ACC-00633,Company 0633,Corporate,CON-04785,Logistics,Spain,False
634,ACC-00634,Company 0634,Corporate,CON-00161,Construction,Spain,True
635,ACC-00635,Company 0635,Corporate,CON-04717,Hospitality,Spain,True
636,ACC-00636,Company 0636,Corporate,CON-03117,Technology,Spain,True
637,ACC-00637,Company 0637,Corporate,CON-03908,Retail,Spain,True
638,ACC-00638,Company 0638,Corporate,CON-00049,Healthcare,Spain,True
639,ACC-00639,Company 0639,Corporate,CON-02882,Retail,Spain,False
640,ACC-00640,Company 0640,Corporate,CON-02447,Logistics,Spain,True
641,ACC-00641,Company 0641,Corporate,CON-03195,Construction,Spain,True
642,ACC-00642,Company 0642,Corporate,CON-03433,Retail,Spain,True
643,ACC-00643,Company 0643,Corporate,CON-04410,Technology,Spain,True
644,ACC-00644,Company 0644,Corporate,CON-04474,Healthcare,Spain,True
645,ACC-00645,Company 0645,Corporate,CON-04942,Logistics,Spain,True
646,ACC-00646,Company 0646,Corporate,CON-01807,Logistics,Spain,True
647,ACC-00647,Company 0647,Corporate,CON-04000,Technology,Spain,True
648,ACC-00648,Company 0648,Corporate,CON-01798,Retail,Spain,True
649,ACC-00649,Company 0649,Corporate,CON-02236,Healthcare,Spain,True
650,ACC-00650,Company 0650,Corporate,CON-03571,Technology,Spain,True
651,ACC-00651,Company 0651,Corporate,CON-05510,Retail,Spain,True
652,ACC-00652,Company 0652,Corporate,CON-00238,Construction,Spain,True
653,ACC-00653,Company 0653,Corporate,CON-03186,Healthcare,Spain,False
