order_id,opportunity_id,lead_id,account_id,contact_id,vehicle_id,dealer_id,order_date_key,deal_value_eur,discount_pct,net_revenue_eur,order_status
ORD-00201,OPP-00377,LD-08559,ACC-01049,CON-05253,VHL-003,DLR-11,20231212.0,26000.0,9.25,23595.0,Completed
ORD-00202,OPP-00379,LD-08018,ACC-00196,CON-01193,VHL-005,DLR-04,20241224.0,30000.0,3.9,28830.0,Completed
ORD-00203,OPP-00382,LD-11718,ACC-01194,CON-05470,VHL-031,DLR-12,20230203.0,45000.0,4.68,42894.0,Completed
ORD-00204,OPP-00383,LD-04700,ACC-02338,CON-00447,VHL-012,DLR-04,20240926.0,70000.0,6.92,65156.0,Completed
ORD-00205,OPP-00384,LD-13955,ACC-02145,CON-01431,VHL-040,DLR-10,20241202.0,68000.0,5.65,64158.0,Completed
ORD-00206,OPP-00387,LD-04520,ACC-01413,CON-04287,VHL-014,DLR-12,20241124.0,33000.0,4.86,31396.2,Completed
ORD-00207,OPP-00389,LD-03278,ACC-00182,CON-01528,VHL-035,DLR-08,20241119.0,16000.0,9.31,14510.4,Completed
ORD-00208,OPP-00390,LD-06793,ACC-03192,CON-02768,VHL-022,DLR-08,20230215.0,41000.0,5.55,38724.5,Completed
ORD-00209,OPP-00391,LD-08198,ACC-02588,CON-05545,VHL-025,DLR-09,20230410.0,69000.0,11.33,61182.3,Completed
ORD-00210,OPP-00395,LD-01442,ACC-01172,CON-02165,VHL-042,DLR-02,20230903.0,62000.0,1.26,61218.8,Completed
ORD-00211,OPP-00396,LD-06453,ACC-01120,CON-02220,VHL-020,DLR-06,20230823.0,25000.0,9.53,22617.5,Completed
ORD-00212,OPP-00398,LD-04418,ACC-00766,CON-01318,VHL-019,DLR-10,20230507.0,29000.0,11.11,25778.1,Completed
ORD-00213,OPP-00399,LD-11327,ACC-00339,CON-01764,VHL-004,DLR-07,20240104.0,32000.0,5.98,30086.4,Completed
ORD-00214,OPP-00400,LD-01485,ACC-02235,CON-04659,VHL-014,DLR-09,20240922.0,33000.0,2.63,32132.1,Completed
ORD-00215,OPP-00403,LD-03914,ACC-02978,CON-04763,VHL-043,DLR-12,20240511.0,82000.0,3.46,79162.8,Completed
ORD-00216,OPP-00405,LD-14845,ACC-01489,CON-05053,VHL-022,DLR-11,20241116.0,41000.0,3.02,39761.8,Completed
ORD-00217,OPP-00406,LD-07889,ACC-00128,CON-01336,VHL-017,DLR-06,20241108.0,27000.0,9.25,24502.5,Completed
ORD-00218,OPP-00409,LD-06107,ACC-02782,CON-02390,VHL-024,DLR-09,20240321.0,24000.0,7.61,22173.6,Completed
ORD-00219,OPP-00410,LD-09502,ACC-03126,CON-05593,VHL-035,DLR-12,20230925.0,16000.0,5.84,15065.6,Completed
ORD-00220,OPP-00413,LD-07969,ACC-02301,CON-01931,VHL-024,DLR-01,20230531.0,24000.0,6.99,22322.4,Completed
ORD-00221,OPP-00416,LD-03235,ACC-00360,CON-04171,VHL-032,DLR-02,20240125.0,58000.0,6.57,54189.4,Completed
ORD-00222,OPP-00417,LD-02317,ACC-02736,CON-05011,VHL-045,DLR-09,20241109.0,85000.0,7.77,78395.5,Completed
ORD-00223,OPP-00418,LD-04075,ACC-01229,CON-02944,VHL-002,DLR-05,20241015.0,22000.0,2.52,21445.6,Completed
ORD-00224,OPP-00419,LD-03187,ACC-01481,CON-01673,VHL-031,DLR-12,20240208.0,45000.0,8.91,40990.5,Completed
ORD-00225,OPP-00420,LD-00714,ACC-00569,CON-03145,VHL-005,DLR-08,20240413.0,30000.0,2.97,29109.0,Completed
ORD-00226,OPP-00422,LD-05785,ACC-02507,CON-01599,VHL-030,DLR-06,20240603.0,31000.0,6.71,28919.9,Completed
ORD-00227,OPP-00424,LD-15199,ACC-00303,CON-05467,VHL-038,DLR-05,20240813.0,52000.0,6.38,48682.4,Completed
ORD-00228,OPP-00426,LD-10496,ACC-03196,CON-02359,VHL-024,DLR-12,20240410.0,24000.0,7.16,22281.6,Completed
ORD-00229,OPP-00427,LD-11771,ACC-01773,CON-00221,VHL-016,DLR-11,20241024.0,19000.0,7.79,17519.9,Completed
ORD-00230,OPP-00428,LD-03678,ACC-02123,CON-04443,VHL-008,DLR-12,20231110.0,52000.0,8.95,47346.0,Completed
ORD-00231,OPP-00432,LD-10563,ACC-02059,CON-04536,VHL-009,DLR-08,20230420.0,35000.0,6.92,32578.0,Completed
ORD-00232,OPP-00433,LD-04364,ACC-00702,CON-02886,VHL-030,DLR-04,20230730.0,31000.0,7.83,28572.7,Completed
ORD-00233,OPP-00434,LD-00268,ACC-01383,CON-05593,VHL-043,DLR-02,20241225.0,82000.0,6.04,77047.2,Completed
ORD-00234,OPP-00435,LD-04610,ACC-00333,CON-00609,VHL-004,DLR-05,20230526.0,32000.0,6.51,29916.8,Completed
ORD-00235,OPP-00440,LD-15155,ACC-01984,CON-05418,VHL-008,DLR-07,20230528.0,52000.0,3.26,50304.8,Completed
ORD-00236,OPP-00441,LD-14436,ACC-01281,CON-02227,VHL-026,DLR-12,20230516.0,43000.0,5.56,40609.2,Completed
ORD-00237,OPP-00442,LD-12686,ACC-01634,CON-03190,VHL-026,DLR-11,20240926.0,43000.0,5.37,40690.9,Completed
ORD-00238,OPP-00446,LD-13180,ACC-01342,CON-00942,VHL-042,DLR-08,20240621.0,62000.0,7.74,57201.2,Completed
ORD-00239,OPP-00451,LD-05993,ACC-00441,CON-02794,VHL-044,DLR-05,20231027.0,71000.0,3.0,68870.0,Completed
ORD-00240,OPP-00452,LD-13492,ACC-03129,CON-02968,VHL-037,DLR-02,20240108.0,45000.0,7.18,41769.0,Completed
ORD-00241,OPP-00453,LD-03814,ACC-02336,CON-02890,VHL-016,DLR-12,20230808.0,19000.0,2.91,18447.1,Completed
ORD-00242,OPP-00454,LD-08146,ACC-00302,CON-01070,VHL-021,DLR-08,20230210.0,38000.0,5.76,35811.2,Completed
ORD-00243,OPP-00455,LD-15133,ACC-02553,CON-04670,VHL-021,DLR-02,20230924.0,38000.0,6.55,35511.0,Completed
ORD-00244,OPP-00456,LD-00310,ACC-01614,CON-00877,VHL-009,DLR-08,20240111.0,35000.0,2.95,33967.5,Completed
ORD-00245,OPP-00457,LD-01116,ACC-01498,CON-00282,VHL-039,DLR-12,20230603.0,58000.0,7.91,53412.2,Completed
ORD-00246,OPP-00458,LD-08602,ACC-02049,CON-02993,VHL-033,DLR-11,20231220.0,28000.0,4.29,26798.8,Completed
ORD-00247,OPP-00460,LD-15694,ACC-01344,CON-02047,VHL-021,DLR-08,20241024.0,38000.0,3.84,36540.8,Completed
ORD-00248,OPP-00463,LD-06350,ACC-01509,CON-04717,VHL-011,DLR-03,20230510.0,34000.0,5.8,32028.0,Completed
ORD-00249,OPP-00464,LD-03760,ACC-02391,CON-01704,VHL-045,DLR-03,20230513.0,85000.0,1.77,83495.5,Completed
ORD-00250,OPP-00466,LD-00448,ACC-02955,CON-05504,VHL-023,DLR-08,20230627.0,52000.0,11.2,46176.0,Completed
ORD-00251,OPP-00468,LD-03080,ACC-00782,CON-05376,VHL-011,DLR-05,20230316.0,34000.0,3.94,32660.4,Completed
ORD-00252,OPP-00470,LD-13070,ACC-01932,CON-04915,VHL-044,DLR-06,20230707.0,71000.0,3.87,68252.3,Completed
ORD-00253,OPP-00473,LD-14087,ACC-02184,CON-03311,VHL-004,DLR-08,20230929.0,32000.0,9.65,28912.0,Completed
ORD-00254,OPP-00474,LD-02311,ACC-02499,CON-00647,VHL-021,DLR-01,20240726.0,38000.0,5.69,35837.8,Completed
ORD-00255,OPP-00475,LD-03830,ACC-02286,CON-01126,VHL-018,DLR-06,20231125.0,35000.0,11.12,31108.0,Completed
ORD-00256,OPP-00478,LD-12309,ACC-01179,CON-05656,VHL-010,DLR-04,20230623.0,17000.0,6.48,15898.4,Completed
ORD-00257,OPP-00480,LD-07570,ACC-01190,CON-04107,VHL-021,DLR-01,20231005.0,38000.0,11.09,33785.8,Completed
ORD-00258,OPP-00483,LD-10348,ACC-00563,CON-01477,VHL-034,DLR-03,20241207.0,40000.0,10.9,35640.0,Completed
ORD-00259,OPP-00487,LD-15475,ACC-00022,CON-02936,VHL-012,DLR-10,20240331.0,70000.0,7.45,64785.0,Completed
ORD-00260,OPP-00490,LD-03204,ACC-02672,CON-05425,VHL-029,DLR-12,20240630.0,37000.0,8.31,33925.3,Completed
ORD-00261,OPP-00491,LD-01183,ACC-00718,CON-00180,VHL-011,DLR-09,20230228.0,34000.0,6.28,31864.8,Completed
ORD-00262,OPP-00492,LD-13751,ACC-01627,CON-03854,VHL-038,DLR-11,20240714.0,52000.0,6.86,48432.8,Completed
ORD-00263,OPP-00493,LD-15936,ACC-00154,CON-02437,VHL-006,DLR-09,20241202.0,36000.0,3.49,34743.6,Completed
ORD-00264,OPP-00496,LD-02920,ACC-00462,CON-04230,VHL-018,DLR-03,20240410.0,35000.0,6.71,32651.5,Completed
ORD-00265,OPP-00497,LD-15734,ACC-02944,CON-02930,VHL-001,DLR-06,20240523.0,18000.0,7.85,16587.0,Completed
ORD-00266,OPP-00499,LD-07203,ACC-01752,CON-00017,VHL-035,DLR-10,20230929.0,16000.0,4.24,15321.6,Completed
ORD-00267,OPP-00500,LD-03379,ACC-00757,CON-04415,VHL-040,DLR-10,20241227.0,68000.0,1.61,66905.2,Completed
ORD-00268,OPP-00503,LD-00765,ACC-02678,CON-01807,VHL-005,DLR-10,20230408.0,30000.0,6.58,28026.0,Completed
ORD-00269,OPP-00504,LD-04159,ACC-01907,CON-03173,VHL-025,DLR-12,20230918.0,69000.0,4.63,65805.3,Completed
ORD-00270,OPP-00507,LD-14399,ACC-01959,CON-02038,VHL-002,DLR-10,20240806.0,22000.0,3.75,21175.0,Completed
ORD-00271,OPP-00509,LD-15372,ACC-02721,CON-03809,VHL-037,DLR-12,20240510.0,45000.0,7.39,41674.5,Completed
ORD-00272,OPP-00510,LD-12332,ACC-02153,CON-01025,VHL-034,DLR-04,20231216.0,40000.0,9.36,36256.0,Completed
ORD-00273,OPP-00511,LD-01160,ACC-02311,CON-03794,VHL-040,DLR-01,20241222.0,68000.0,5.93,63967.6,Completed
ORD-00274,OPP-00513,LD-03508,ACC-00477,CON-00964,VHL-013,DLR-11,20240817.0,28000.0,3.32,27070.4,Completed
ORD-00275,OPP-00514,LD-10466,ACC-00373,CON-03427,VHL-012,DLR-09,20231211.0,70000.0,7.74,64582.0,Completed
ORD-00276,OPP-00516,LD-08923,ACC-02756,CON-05578,VHL-019,DLR-07,20230626.0,29000.0,7.58,26801.8,Completed
ORD-00277,OPP-00517,LD-14675,ACC-01043,CON-05555,VHL-041,DLR-01,20241231.0,48000.0,6.06,45091.2,Completed
ORD-00278,OPP-00518,LD-15248,ACC-00186,CON-02456,VHL-003,DLR-11,20240216.0,26000.0,7.97,23927.8,Completed
ORD-00279,OPP-00519,LD-08569,ACC-00283,CON-03578,VHL-026,DLR-12,20230622.0,43000.0,8.8,39216.0,Completed
ORD-00280,OPP-00527,LD-11984,ACC-01418,CON-05523,VHL-023,DLR-06,20230226.0,52000.0,4.57,49623.6,Completed
ORD-00281,OPP-00529,LD-07756,ACC-00986,CON-03990,VHL-020,DLR-10,20231029.0,25000.0,6.27,23432.5,Completed
ORD-00282,OPP-00531,LD-15492,ACC-01003,CON-03005,VHL-032,DLR-07,20230930.0,58000.0,8.83,52878.6,Completed
ORD-00283,OPP-00532,LD-00669,ACC-02211,CON-00322,VHL-036,DLR-12,20240216.0,39000.0,3.82,37510.2,Completed
ORD-00284,OPP-00534,LD-01688,ACC-02366,CON-01827,VHL-005,DLR-12,20240804.0,30000.0,4.31,28707.0,Completed
ORD-00285,OPP-00535,LD-07990,ACC-00971,CON-00508,VHL-011,DLR-11,20240130.0,34000.0,7.38,31490.8,Completed
ORD-00286,OPP-00538,LD-10865,ACC-01411,CON-02881,VHL-045,DLR-04,20241208.0,85000.0,4.89,80843.5,Completed
ORD-00287,OPP-00541,LD-05754,ACC-01897,CON-00219,VHL-037,DLR-04,20240519.0,45000.0,3.11,43600.5,Completed
ORD-00288,OPP-00543,LD-01058,ACC-02649,CON-04380,VHL-026,DLR-02,20240413.0,43000.0,4.79,40940.3,Completed
ORD-00289,OPP-00545,LD-10945,ACC-01100,CON-02520,VHL-028,DLR-02,20241214.0,51000.0,9.96,45920.4,Completed
ORD-00290,OPP-00546,LD-01017,ACC-00299,CON-00056,VHL-024,DLR-03,20240627.0,24000.0,7.94,22094.4,Completed
ORD-00291,OPP-00555,LD-11328,ACC-01282,CON-03727,VHL-041,DLR-06,20240106.0,48000.0,7.4,44448.0,Completed
ORD-00292,OPP-00556,LD-09729,ACC-03037,CON-00999,VHL-045,DLR-06,20240806.0,85000.0,4.94,80801.0,Completed
ORD-00293,OPP-00559,LD-11482,ACC-01055,CON-01349,VHL-002,DLR-02,20230414.0,22000.0,5.99,20682.2,Completed
ORD-00294,OPP-00560,LD-02156,ACC-01888,CON-05032,VHL-011,DLR-06,20241217.0,34000.0,5.91,31990.6,Completed
ORD-00295,OPP-00562,LD-06274,ACC-02629,CON-04681,VHL-045,DLR-01,20231015.0,85000.0,4.42,81243.0,Completed
ORD-00296,OPP-00565,LD-08701,ACC-01529,CON-01285,VHL-005,DLR-05,20230727.0,30000.0,2.07,29379.0,Completed
ORD-00297,OPP-00567,LD-15698,ACC-00049,CON-03901,VHL-033,DLR-09,20240811.0,28000.0,2.64,27260.8,Completed
ORD-00298,OPP-00572,LD-03431,ACC-01881,CON-03156,VHL-013,DLR-05,20241231.0,28000.0,2.63,27263.6,Completed
ORD-00299,OPP-00573,LD-00721,ACC-01229,CON-01045,VHL-019,DLR-07,20230127.0,29000.0,11.41,25691.1,Completed
ORD-00300,OPP-00574,LD-12307,ACC-00383,CON-03893,VHL-002,DLR-04,20230225.0,22000.0,8.78,20068.4,Completed
ORD-00301,OPP-00575,LD-09809,ACC-00230,CON-00420,VHL-045,DLR-01,20240324.0,85000.0,3.64,81906.0,Completed
ORD-00302,OPP-00576,LD-01200,ACC-02048,CON-03640,VHL-011,DLR-10,20230603.0,34000.0,7.62,31409.2,Completed
ORD-00303,OPP-00577,LD-08055,ACC-02318,CON-03846,VHL-045,DLR-07,20241226.0,85000.0,5.51,80316.5,Completed
ORD-00304,OPP-00579,LD-07935,ACC-01111,CON-05081,VHL-008,DLR-04,20230624.0,52000.0,9.1,47268.0,Completed
ORD-00305,OPP-00581,LD-00426,ACC-00065,CON-02672,VHL-018,DLR-09,20230401.0,35000.0,2.8,34020.0,Completed
ORD-00306,OPP-00583,LD-11154,ACC-02774,CON-04674,VHL-004,DLR-10,20240302.0,32000.0,6.53,29910.4,Completed
ORD-00307,OPP-00585,LD-14068,ACC-00401,CON-03530,VHL-033,DLR-05,20240805.0,28000.0,11.27,24844.4,Completed
ORD-00308,OPP-00586,LD-03518,ACC-02479,CON-03339,VHL-003,DLR-10,20240825.0,26000.0,8.71,23735.4,Completed
ORD-00309,OPP-00587,LD-12374,ACC-03169,CON-04139,VHL-028,DLR-01,20231129.0,51000.0,11.09,45344.1,Completed
ORD-00310,OPP-00588,LD-10862,ACC-02010,CON-04516,VHL-029,DLR-08,20231212.0,37000.0,8.21,33962.3,Completed
ORD-00311,OPP-00591,LD-11313,ACC-02921,CON-04570,VHL-025,DLR-04,20240721.0,69000.0,5.16,65439.6,Completed
ORD-00312,OPP-00593,LD-11589,ACC-01298,CON-03532,VHL-026,DLR-02,20230703.0,43000.0,3.89,41327.3,Completed
ORD-00313,OPP-00594,LD-02838,ACC-01822,CON-02038,VHL-034,DLR-08,20240627.0,40000.0,3.32,38672.0,Completed
ORD-00314,OPP-00595,LD-07781,ACC-00358,CON-05146,VHL-041,DLR-01,20230826.0,48000.0,2.89,46612.8,Completed
ORD-00315,OPP-00598,LD-04791,ACC-00051,CON-04698,VHL-004,DLR-10,20231202.0,32000.0,4.6,30528.0,Completed
ORD-00316,OPP-00601,LD-15071,ACC-01234,CON-00695,VHL-012,DLR-12,20240301.0,70000.0,3.36,67648.0,Completed
ORD-00317,OPP-00605,LD-10621,ACC-01248,CON-02207,VHL-018,DLR-09,20240724.0,35000.0,6.62,32683.0,Completed
ORD-00318,OPP-00607,LD-00970,ACC-00558,CON-02531,VHL-036,DLR-12,20240720.0,39000.0,4.01,37436.1,Completed
ORD-00319,OPP-00610,LD-06397,ACC-01335,CON-05224,VHL-009,DLR-10,20231109.0,35000.0,7.06,32529.0,Completed
ORD-00320,OPP-00611,LD-12375,ACC-01496,CON-02179,VHL-038,DLR-09,20231125.0,52000.0,6.72,48505.6,Completed
ORD-00321,OPP-00613,LD-05747,ACC-02902,CON-02172,VHL-044,DLR-02,20240202.0,71000.0,1.19,70155.1,Completed
ORD-00322,OPP-00615,LD-09370,ACC-00992,CON-03832,VHL-008,DLR-05,20230416.0,52000.0,3.11,50382.8,Completed
ORD-00323,OPP-00618,LD-02677,ACC-02227,CON-00479,VHL-013,DLR-01,20240511.0,28000.0,6.05,26306.0,Completed
ORD-00324,OPP-00620,LD-12191,ACC-00682,CON-04010,VHL-045,DLR-05,20240527.0,85000.0,5.6,80240.0,Completed
ORD-00325,OPP-00621,LD-07357,ACC-03083,CON-02855,VHL-007,DLR-04,20241112.0,39000.0,2.35,38083.5,Completed
ORD-00326,OPP-00622,LD-01654,ACC-00044,CON-04949,VHL-015,DLR-02,20240608.0,48000.0,8.37,43982.4,Completed
ORD-00327,OPP-00624,LD-01939,ACC-01413,CON-00334,VHL-020,DLR-07,20240224.0,25000.0,6.67,23332.5,Completed
ORD-00328,OPP-00628,LD-02793,ACC-02958,CON-02260,VHL-014,DLR-05,20240209.0,33000.0,5.81,31082.7,Completed
ORD-00329,OPP-00629,LD-12676,ACC-00184,CON-02201,VHL-043,DLR-02,20231026.0,82000.0,3.23,79351.4,Completed
ORD-00330,OPP-00630,LD-04611,ACC-02655,CON-02126,VHL-033,DLR-09,20230922.0,28000.0,3.54,27008.8,Completed
ORD-00331,OPP-00634,LD-12244,ACC-03021,CON-00679,VHL-010,DLR-09,20241107.0,17000.0,5.46,16071.8,Completed
ORD-00332,OPP-00635,LD-04155,ACC-01593,CON-00515,VHL-003,DLR-07,20241029.0,26000.0,3.58,25069.2,Completed
ORD-00333,OPP-00637,LD-13569,ACC-02200,CON-04914,VHL-006,DLR-09,20230624.0,36000.0,8.37,32986.8,Completed
ORD-00334,OPP-00640,LD-10588,ACC-01426,CON-03333,VHL-006,DLR-05,20240220.0,36000.0,5.14,34149.6,Completed
ORD-00335,OPP-00641,LD-11808,ACC-02760,CON-05227,VHL-013,DLR-03,20241207.0,28000.0,5.66,26415.2,Completed
ORD-00336,OPP-00642,LD-05359,ACC-02418,CON-03739,VHL-039,DLR-10,20230917.0,58000.0,3.08,56213.6,Completed
ORD-00337,OPP-00645,LD-05764,ACC-01733,CON-02067,VHL-017,DLR-12,20230415.0,27000.0,7.87,24875.1,Completed
ORD-00338,OPP-00648,LD-04559,ACC-00040,CON-00228,VHL-016,DLR-11,20240518.0,19000.0,8.07,17466.7,Completed
ORD-00339,OPP-00649,LD-15267,ACC-02301,CON-04873,VHL-043,DLR-08,20230503.0,82000.0,2.37,80056.6,Completed
ORD-00340,OPP-00650,LD-05683,ACC-01703,CON-03027,VHL-045,DLR-07,20230717.0,85000.0,4.46,81209.0,Completed
ORD-00341,OPP-00651,LD-13539,ACC-00339,CON-02268,VHL-034,DLR-01,20230702.0,40000.0,6.49,37404.0,Completed
ORD-00342,OPP-00652,LD-09393,ACC-01197,CON-02557,VHL-022,DLR-06,20240619.0,41000.0,9.66,37039.4,Completed
ORD-00343,OPP-00654,LD-10281,ACC-02252,CON-02619,VHL-004,DLR-10,20240927.0,32000.0,6.53,29910.4,Completed
ORD-00344,OPP-00655,LD-05440,ACC-03175,CON-04040,VHL-029,DLR-03,20241216.0,37000.0,7.65,34169.5,Completed
ORD-00345,OPP-00656,LD-08287,ACC-03100,CON-04125,VHL-042,DLR-01,20230715.0,62000.0,7.94,57077.2,Completed
ORD-00346,OPP-00661,LD-09874,ACC-02823,CON-03894,VHL-045,DLR-09,20230819.0,85000.0,2.47,82900.5,Completed
ORD-00347,OPP-00662,LD-07744,ACC-00680,CON-05471,VHL-004,DLR-07,20241231.0,32000.0,7.69,29539.2,Completed
ORD-00348,OPP-00663,LD-04074,ACC-00244,CON-04774,VHL-025,DLR-01,20241231.0,69000.0,9.56,62403.6,Completed
ORD-00349,OPP-00664,LD-08157,ACC-01326,CON-04124,VHL-022,DLR-01,20241231.0,41000.0,7.29,38011.1,Completed
ORD-00350,OPP-00666,LD-10712,ACC-00243,CON-01771,VHL-030,DLR-03,20240808.0,31000.0,3.36,29958.4,Completed
ORD-00351,OPP-00669,LD-13624,ACC-02366,CON-03386,VHL-020,DLR-01,20241006.0,25000.0,6.03,23492.5,Completed
ORD-00352,OPP-00670,LD-09026,ACC-01852,CON-02359,VHL-019,DLR-12,20240807.0,29000.0,8.15,26636.5,Completed
ORD-00353,OPP-00672,LD-07053,ACC-01863,CON-02531,VHL-002,DLR-08,20241231.0,22000.0,4.23,21069.4,Completed
ORD-00354,OPP-00675,LD-15995,ACC-00893,CON-05270,VHL-008,DLR-05,20231118.0,52000.0,8.8,47424.0,Completed
ORD-00355,OPP-00678,LD-13830,ACC-00189,CON-03912,VHL-011,DLR-10,20231203.0,34000.0,8.31,31174.6,Completed
ORD-00356,OPP-00684,LD-04890,ACC-01624,CON-05246,VHL-015,DLR-07,20230824.0,48000.0,7.19,44548.8,Completed
ORD-00357,OPP-00685,LD-00049,ACC-01759,CON-01463,VHL-038,DLR-05,20241217.0,52000.0,6.08,48838.4,Completed
ORD-00358,OPP-00686,LD-13365,ACC-00875,CON-04307,VHL-038,DLR-12,20230514.0,52000.0,5.93,48916.4,Completed
ORD-00359,OPP-00687,LD-09566,ACC-02128,CON-00143,VHL-036,DLR-01,20230415.0,39000.0,1.93,38247.3,Completed
ORD-00360,OPP-00688,LD-04704,ACC-00494,CON-03147,VHL-044,DLR-02,20241010.0,71000.0,1.07,70240.3,Completed
ORD-00361,OPP-00690,LD-07236,ACC-00423,CON-02916,VHL-020,DLR-11,20231031.0,25000.0,9.08,22730.0,Completed
ORD-00362,OPP-00692,LD-09517,ACC-02628,CON-03176,VHL-039,DLR-03,20240612.0,58000.0,6.27,54363.4,Completed
ORD-00363,OPP-00694,LD-07730,ACC-01687,CON-05684,VHL-018,DLR-06,20240327.0,35000.0,9.0,31850.0,Completed
ORD-00364,OPP-00695,LD-09278,ACC-00356,CON-04144,VHL-021,DLR-06,20230312.0,38000.0,6.48,35537.6,Completed
ORD-00365,OPP-00697,LD-12177,ACC-01015,CON-00898,VHL-015,DLR-12,20240919.0,48000.0,5.44,45388.8,Completed
ORD-00366,OPP-00699,LD-02227,ACC-02697,CON-05740,VHL-019,DLR-06,20240410.0,29000.0,7.97,26688.7,Completed
ORD-00367,OPP-00701,LD-10091,ACC-02028,CON-01910,VHL-013,DLR-02,20230301.0,28000.0,8.27,25684.4,Completed
ORD-00368,OPP-00702,LD-15075,ACC-02164,CON-04920,VHL-027,DLR-09,20240220.0,47000.0,4.67,44805.1,Completed
ORD-00369,OPP-00704,LD-10167,ACC-02238,CON-00360,VHL-034,DLR-10,20240203.0,40000.0,7.62,36952.0,Completed
ORD-00370,OPP-00705,LD-06686,ACC-00069,CON-01133,VHL-024,DLR-05,20231207.0,24000.0,9.36,21753.6,Completed
ORD-00371,OPP-00706,LD-01909,ACC-00164,CON-01214,VHL-003,DLR-06,20231118.0,26000.0,2.11,25451.4,Completed
ORD-00372,OPP-00708,LD-05678,ACC-02875,CON-04675,VHL-013,DLR-12,20230605.0,28000.0,8.14,25720.8,Completed
ORD-00373,OPP-00709,LD-04512,ACC-01137,CON-02954,VHL-020,DLR-08,20240118.0,25000.0,8.26,22935.0,Completed
ORD-00374,OPP-00711,LD-07410,ACC-01271,CON-05419,VHL-010,DLR-05,20240530.0,17000.0,5.13,16127.9,Completed
ORD-00375,OPP-00712,LD-13790,ACC-00238,CON-01385,VHL-025,DLR-05,20230608.0,69000.0,9.07,62741.7,Completed
ORD-00376,OPP-00714,LD-11900,ACC-00490,CON-01542,VHL-008,DLR-12,20240702.0,52000.0,2.44,50731.2,Completed
ORD-00377,OPP-00716,LD-01987,ACC-02953,CON-05219,VHL-038,DLR-12,20230315.0,52000.0,3.43,50216.4,Completed
ORD-00378,OPP-00721,LD-12736,ACC-00645,CON-03076,VHL-026,DLR-01,20230306.0,43000.0,7.6,39732.0,Completed
ORD-00379,OPP-00723,LD-13847,ACC-00181,CON-02197,VHL-015,DLR-03,20241223.0,48000.0,3.83,46161.6,Completed
ORD-00380,OPP-00724,LD-11446,ACC-01933,CON-00304,VHL-020,DLR-03,20230501.0,25000.0,2.61,24347.5,Completed
ORD-00381,OPP-00725,LD-08713,ACC-00145,CON-02648,VHL-013,DLR-05,20241231.0,28000.0,9.36,25379.2,Completed
ORD-00382,OPP-00726,LD-06567,ACC-00920,CON-02533,VHL-018,DLR-10,20240724.0,35000.0,10.73,31244.5,Completed
ORD-00383,OPP-00727,LD-08921,ACC-01112,CON-00191,VHL-030,DLR-02,20240719.0,31000.0,6.25,29062.5,Completed
ORD-00384,OPP-00728,LD-07177,ACC-02057,CON-00917,VHL-003,DLR-06,20241012.0,26000.0,6.57,24291.8,Completed
ORD-00385,OPP-00729,LD-03197,ACC-02113,CON-00502,VHL-011,DLR-12,20230314.0,34000.0,2.42,33177.2,Completed
ORD-00386,OPP-00731,LD-08675,ACC-02266,CON-05786,VHL-006,DLR-02,20240608.0,36000.0,4.49,34383.6,Completed
ORD-00387,OPP-00732,LD-01692,ACC-02310,CON-00312,VHL-025,DLR-04,20240102.0,69000.0,5.82,64984.2,Completed
ORD-00388,OPP-00733,LD-12746,ACC-01901,CON-02301,VHL-007,DLR-04,20240316.0,39000.0,7.92,35911.2,Completed
ORD-00389,OPP-00734,LD-05613,ACC-03001,CON-02092,VHL-019,DLR-01,20241002.0,29000.0,11.25,25737.5,Completed
ORD-00390,OPP-00736,LD-05519,ACC-02605,CON-01872,VHL-007,DLR-12,20230525.0,39000.0,3.86,37494.6,Completed
ORD-00391,OPP-00737,LD-03860,ACC-00006,CON-02118,VHL-024,DLR-03,20240326.0,24000.0,10.39,21506.4,Completed
ORD-00392,OPP-00738,LD-04717,ACC-00426,CON-02471,VHL-003,DLR-10,20241016.0,26000.0,5.01,24697.4,Completed
ORD-00393,OPP-00744,LD-15002,ACC-00970,CON-04095,VHL-015,DLR-11,20231116.0,48000.0,5.48,45369.6,Completed
ORD-00394,OPP-00746,LD-14659,ACC-01114,CON-03667,VHL-026,DLR-06,20240907.0,43000.0,5.44,40660.8,Completed
ORD-00395,OPP-00748,LD-03771,ACC-00674,CON-01331,VHL-022,DLR-06,20240615.0,41000.0,3.48,39573.2,Completed
ORD-00396,OPP-00749,LD-08750,ACC-02196,CON-01898,VHL-026,DLR-11,20231014.0,43000.0,5.33,40708.1,Completed
ORD-00397,OPP-00750,LD-07764,ACC-01263,CON-00346,VHL-038,DLR-03,20240808.0,52000.0,6.39,48677.2,Completed
ORD-00398,OPP-00751,LD-12336,ACC-00646,CON-05584,VHL-008,DLR-07,20240223.0,52000.0,8.82,47413.6,Completed
ORD-00399,OPP-00752,LD-02471,ACC-00881,CON-04047,VHL-007,DLR-02,20230513.0,39000.0,4.43,37272.3,Completed
ORD-00400,OPP-00753,LD-15892,ACC-02913,CON-00975,VHL-032,DLR-12,20230324.0,58000.0,5.45,54839.0,Completed
ORD-00401,OPP-00757,LD-15618,ACC-00253,CON-00833,VHL-035,DLR-06,20240627.0,16000.0,3.76,15398.4,Completed
